t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000362,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.317533,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.722031,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.998504,27,0.018,0,0,0,27,1.0,27,1.0,0,0.0,27,1.0,0,0.0,0,0.0,22,0.814815,4,5,0.185185,1,50.0,0.0,50.0,0.0
1.2517,70,0.068,0,0,0,70,1.0,70,1.0,0,0.0,70,1.0,0,0.0,0,0.0,70,1.0,9,0,0.0,1,50.0,0.0,50.0,0.0
1.508158,115,0.1,0,0,0,115,1.0,115,1.0,0,0.0,104,0.904348,11,0.095652,0,0.0,50,0.434783,14,65,0.565217,1,50.0,0.0,50.0,0.0
1.762971,160,0.15,15,15,0,145,0.90625,145,0.90625,0,0.0,105,0.65625,40,0.25,0,0.0,84,0.525,3,61,0.38125,1,50.0,0.0,50.0,0.0
2.015889,204,0.2,15,15,0,189,0.926471,189,0.926471,0,0.0,105,0.514706,52,0.254902,32,0.156863,133,0.651961,8,56,0.27451,1,50.0,0.0,50.0,0.0
2.270528,248,0.235,15,15,0,233,0.939516,209,0.842742,24,0.096774,104,0.419355,53,0.21371,52,0.209677,158,0.637097,13,51,0.205645,1,50.0,0.0,50.0,0.0
2.524999,292,0.286,15,15,0,277,0.94863,209,0.715753,68,0.232877,103,0.35274,53,0.181507,53,0.181507,163,0.558219,18,46,0.157534,1,50.0,0.0,50.0,0.0
2.779118,336,0.336,15,15,0,321,0.955357,209,0.622024,112,0.333333,104,0.309524,52,0.154762,53,0.157738,168,0.5,23,41,0.122024,1,50.0,0.0,50.0,0.0
3.033586,381,0.368,15,15,0,366,0.96063,208,0.545932,158,0.414698,105,0.275591,51,0.133858,52,0.136483,172,0.451444,28,36,0.094488,1,50.0,0.0,50.0,0.0
3.292215,425,0.418,46,15,31,379,0.891765,207,0.487059,172,0.404706,104,0.244706,52,0.122353,51,0.12,175,0.411765,1,32,0.075294,1,50.0,0.0,50.0,0.0
