t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000311,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.367107,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.847645,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.177565,1,0.0,0,0,0,1,1.0,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.429491,20,0.0,20,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.683891,27,0.027,27,27,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.967188,29,0.029,29,29,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
2.220752,68,0.064,58,58,0,10,0.147059,10,0.147059,0,0.0,10,0.147059,0,0.0,0,0.0,3,0.044118,0,7,0.102941,1,8.0,0.0,8.0,0.0
2.477229,114,0.1,88,88,0,26,0.22807,26,0.22807,0,0.0,26,0.22807,0,0.0,0,0.0,11,0.096491,0,15,0.131579,1,8.0,0.0,8.0,0.0
2.733728,152,0.15,118,118,0,34,0.223684,34,0.223684,0,0.0,34,0.223684,0,0.0,0,0.0,14,0.092105,0,20,0.131579,1,8.0,0.0,8.0,0.0
2.990471,198,0.196,148,148,0,50,0.252525,50,0.252525,0,0.0,50,0.252525,0,0.0,0,0.0,15,0.075758,0,35,0.176768,1,8.0,0.0,8.0,0.0
3.246787,243,0.236,178,178,0,65,0.26749,65,0.26749,0,0.0,65,0.26749,0,0.0,0,0.0,60,0.246914,0,5,0.020576,1,8.0,0.0,8.0,0.0
3.50279,266,0.251,207,207,0,59,0.221805,59,0.221805,0,0.0,59,0.221805,0,0.0,0,0.0,16,0.06015,0,43,0.161654,1,8.0,0.0,8.0,0.0
3.760931,300,0.0,237,237,0,63,0.21,63,0.21,0,0.0,63,0.21,0,0.0,0,0.0,50,0.166667,0,13,0.043333,1,8.0,0.0,8.0,0.0
4.018636,338,0.326,267,267,0,71,0.210059,71,0.210059,0,0.0,71,0.210059,0,0.0,0,0.0,24,0.071006,0,47,0.139053,1,8.0,0.0,8.0,0.0
4.274197,383,0.368,297,297,0,86,0.224543,86,0.224543,0,0.0,86,0.224543,0,0.0,0,0.0,69,0.180157,0,17,0.044386,1,8.0,0.0,8.0,0.0
4.532892,398,0.392,327,327,0,71,0.178392,71,0.178392,0,0.0,71,0.178392,0,0.0,0,0.0,11,0.027638,0,60,0.150754,1,8.0,0.0,8.0,0.0
4.788262,444,0.437,357,357,0,87,0.195946,87,0.195946,0,0.0,76,0.171171,11,0.024775,0,0.0,57,0.128378,0,30,0.067568,1,8.0,0.0,8.0,0.0
5.045632,490,0.486,387,387,0,103,0.210204,103,0.210204,0,0.0,103,0.210204,0,0.0,0,0.0,103,0.210204,0,0,0.0,1,8.0,0.0,8.0,0.0
5.305489,536,0.536,417,417,0,119,0.222015,119,0.222015,0,0.0,107,0.199627,12,0.022388,0,0.0,44,0.08209,0,75,0.139925,1,8.0,0.0,8.0,0.0
5.562675,582,0.568,447,447,0,135,0.231959,135,0.231959,0,0.0,107,0.183849,28,0.04811,0,0.0,90,0.154639,0,45,0.07732,1,8.0,0.0,8.0,0.0
5.819321,628,0.618,477,477,0,151,0.240446,151,0.240446,0,0.0,107,0.170382,44,0.070064,0,0.0,136,0.216561,0,15,0.023885,1,8.0,0.0,8.0,0.0
6.080683,675,0.668,507,507,0,168,0.248889,168,0.248889,0,0.0,107,0.158519,54,0.08,7,0.01037,23,0.034074,0,145,0.214815,1,8.0,0.0,8.0,0.0
6.337103,720,0.718,537,537,0,183,0.254167,183,0.254167,0,0.0,107,0.148611,53,0.073611,23,0.031944,68,0.094444,0,115,0.159722,1,8.0,0.0,8.0,0.0
6.596288,767,0.75,567,567,0,200,0.260756,200,0.260756,0,0.0,107,0.139505,54,0.070404,39,0.050847,115,0.149935,0,85,0.110821,1,8.0,0.0,8.0,0.0
