case_id,produced_at_epoch,deadline_at_epoch
0,1776662001.699095,1776662002.899095
1,1776662001.720565,1776662002.920565
2,1776662001.726439,1776662002.926439
3,1776662001.732458,1776662002.932458
4,1776662001.738335,1776662002.938335
5,1776662001.744371,1776662002.944371
6,1776662001.750299,1776662002.950299
7,1776662001.756111,1776662002.956111
8,1776662001.762708,1776662002.962708
9,1776662001.768538,1776662002.968538
10,1776662001.774733,1776662002.974733
11,1776662001.780393,1776662002.980393
12,1776662001.786158,1776662002.986158
13,1776662001.791802,1776662002.991802
14,1776662001.797392,1776662002.997392
15,1776662001.803110,1776662003.003110
16,1776662001.808717,1776662003.008718
17,1776662001.814250,1776662003.014251
18,1776662001.819968,1776662003.019968
19,1776662001.825830,1776662003.025830
20,1776662001.831432,1776662003.031432
21,1776662001.837131,1776662003.037131
22,1776662001.842619,1776662003.042619
23,1776662001.848222,1776662003.048222
24,1776662001.853741,1776662003.053741
25,1776662001.859260,1776662003.059260
26,1776662001.864903,1776662003.064903
27,1776662001.870615,1776662003.070616
28,1776662001.876092,1776662003.076092
29,1776662001.881669,1776662003.081669
30,1776662001.887271,1776662003.087271
31,1776662001.892758,1776662003.092758
32,1776662001.898355,1776662003.098355
33,1776662001.904045,1776662003.104045
34,1776662001.909576,1776662003.109576
35,1776662001.915138,1776662003.115138
36,1776662001.920768,1776662003.120768
37,1776662001.926594,1776662003.126594
38,1776662001.932290,1776662003.132290
39,1776662001.937978,1776662003.137978
40,1776662001.943489,1776662003.143489
41,1776662001.949137,1776662003.149137
42,1776662001.954847,1776662003.154847
43,1776662001.960417,1776662003.160417
44,1776662001.966022,1776662003.166023
45,1776662001.971655,1776662003.171655
46,1776662001.977113,1776662003.177113
47,1776662001.982789,1776662003.182789
48,1776662001.988447,1776662003.188447
49,1776662001.993956,1776662003.193956
50,1776662001.999908,1776662003.199908
51,1776662002.005518,1776662003.205518
52,1776662002.011270,1776662003.211270
53,1776662002.016960,1776662003.216960
54,1776662002.022468,1776662003.222468
55,1776662002.027968,1776662003.227968
56,1776662002.033642,1776662003.233642
57,1776662002.039324,1776662003.239324
58,1776662002.044896,1776662003.244896
59,1776662002.050539,1776662003.250539
60,1776662002.056067,1776662003.256068
61,1776662002.061565,1776662003.261565
62,1776662002.067300,1776662003.267300
63,1776662002.072959,1776662003.272959
64,1776662002.078506,1776662003.278506
65,1776662002.084187,1776662003.284187
66,1776662002.089624,1776662003.289624
67,1776662002.095160,1776662003.295161
68,1776662002.101098,1776662003.301098
69,1776662002.106648,1776662003.306648
70,1776662002.112193,1776662003.312193
71,1776662002.117970,1776662003.317970
72,1776662002.123609,1776662003.323609
73,1776662002.129400,1776662003.329400
74,1776662002.135054,1776662003.335054
75,1776662002.140777,1776662003.340777
76,1776662002.146573,1776662003.346573
77,1776662002.152269,1776662003.352269
78,1776662002.157866,1776662003.357866
79,1776662002.163379,1776662003.363379
80,1776662002.169089,1776662003.369089
81,1776662002.174626,1776662003.374626
82,1776662002.180225,1776662003.380225
