t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.001323,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.336159,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.748869,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.042255,1,0.001,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.29745,30,0.024,29,29,0,1,0.033333,1,0.033333,0,0.0,1,0.033333,0,0.0,0,0.0,1,0.033333,0,0,0.0,0,0.0,0.0,0.0,2.8
1.551788,66,0.061,66,66,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.808039,109,0.1,109,109,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
2.063636,153,0.15,153,153,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
2.315903,195,0.185,195,195,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
5.177819,673,0.668,202,201,1,471,0.699851,207,0.307578,264,0.392273,104,0.154532,52,0.077266,51,0.07578,8,0.011887,0,199,0.295691,0,0.0,0.0,0.0,2.8
5.440207,715,0.7,715,432,283,0,0.0,1,0.001399,0,0.0,1,0.001399,0,0.0,0,0.0,1,0.001399,0,0,0.0,0,0.0,0.0,0.0,2.8
5.698388,758,0.75,758,475,283,0,0.0,1,0.001319,0,0.0,1,0.001319,0,0.0,0,0.0,1,0.001319,0,0,0.0,0,0.0,0.0,0.0,2.8
5.958073,802,0.8,802,519,283,0,0.0,1,0.001247,0,0.0,1,0.001247,0,0.0,0,0.0,1,0.001247,0,0,0.0,0,0.0,0.0,0.0,2.8
6.216283,846,0.835,846,563,283,0,0.0,1,0.001182,0,0.0,1,0.001182,0,0.0,0,0.0,1,0.001182,0,0,0.0,0,0.0,0.0,0.0,2.8
6.474778,890,0.885,890,607,283,0,0.0,1,0.001124,0,0.0,1,0.001124,0,0.0,0,0.0,1,0.001124,0,0,0.0,0,0.0,0.0,0.0,2.8
6.734843,934,0.934,934,651,283,0,0.0,1,0.001071,0,0.0,1,0.001071,0,0.0,0,0.0,1,0.001071,0,0,0.0,0,0.0,0.0,0.0,2.8
6.992977,979,0.968,978,695,283,1,0.001021,1,0.001021,0,0.0,1,0.001021,0,0.0,0,0.0,1,0.001021,0,0,0.0,0,0.0,0.0,0.0,2.8
7.27863,1000,1.0,1000,717,283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
7.586008,1000,1.0,1000,717,283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
7.888538,1000,1.0,1000,717,283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.29353,1000,1.0,1000,717,283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.598533,1000,1.0,1000,717,283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.902597,1000,1.0,1000,717,283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
9.211589,1000,1.0,1000,717,283,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
