t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000401,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.262304,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.566274,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.896743,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.149442,22,0.019,1,1,0,21,0.954545,21,0.954545,0,0.0,21,0.954545,0,0.0,0,0.0,21,0.954545,21,0,0.0,0,0.0,0.0,0.0,2.8
1.401673,67,0.05,1,1,0,66,0.985075,66,0.985075,0,0.0,66,0.985075,0,0.0,0,0.0,66,0.985075,66,0,0.0,0,0.0,0.0,0.0,2.8
1.653481,110,0.1,1,1,0,109,0.990909,109,0.990909,0,0.0,105,0.954545,4,0.036364,0,0.0,109,0.990909,109,0,0.0,0,0.0,0.0,0.0,2.8
1.909607,151,0.15,129,129,0,22,0.145695,22,0.145695,0,0.0,22,0.145695,0,0.0,0,0.0,22,0.145695,22,0,0.0,0,0.0,0.0,0.0,2.8
2.165577,196,0.186,129,129,0,67,0.341837,67,0.341837,0,0.0,67,0.341837,0,0.0,0,0.0,67,0.341837,67,0,0.0,0,0.0,0.0,0.0,2.8
5.000961,695,0.687,201,129,72,494,0.710791,215,0.309353,279,0.401439,108,0.155396,54,0.077698,53,0.076259,215,0.309353,0,0,0.0,0,0.0,0.0,0.0,2.8
5.257144,741,0.737,201,129,72,540,0.728745,215,0.290148,325,0.438596,108,0.145749,54,0.072874,53,0.071525,215,0.290148,540,0,0.0,0,0.0,0.0,0.0,2.8
5.512091,787,0.769,201,129,72,586,0.7446,216,0.27446,370,0.47014,108,0.13723,54,0.068615,54,0.068615,216,0.27446,586,0,0.0,0,0.0,0.0,0.0,2.8
5.81354,841,0.837,831,338,493,10,0.011891,10,0.011891,0,0.0,10,0.011891,0,0.0,0,0.0,10,0.011891,0,0,0.0,0,0.0,0.0,0.0,2.8
6.073154,888,0.888,831,338,493,57,0.064189,57,0.064189,0,0.0,57,0.064189,0,0.0,0,0.0,57,0.064189,57,0,0.0,0,0.0,0.0,0.0,2.8
6.333071,934,0.918,831,338,493,103,0.110278,103,0.110278,0,0.0,103,0.110278,0,0.0,0,0.0,103,0.110278,103,0,0.0,0,0.0,0.0,0.0,2.8
6.589578,980,0.969,976,483,493,4,0.004082,4,0.004082,0,0.0,4,0.004082,0,0.0,0,0.0,4,0.004082,4,0,0.0,0,0.0,0.0,0.0,2.8
6.872375,1000,1.0,976,483,493,24,0.024,24,0.024,0,0.0,24,0.024,0,0.0,0,0.0,24,0.024,24,0,0.0,0,0.0,0.0,0.0,2.8
7.175703,1000,1.0,976,483,493,24,0.024,24,0.024,0,0.0,22,0.022,2,0.002,0,0.0,24,0.024,24,0,0.0,0,0.0,0.0,0.0,2.8
7.583292,1000,1.0,1000,507,493,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
7.889864,1000,1.0,1000,507,493,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.627217,1000,1.0,1000,507,493,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
9.168777,1000,1.0,1000,507,493,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
9.493692,1000,1.0,1000,507,493,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
