t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000394,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.412034,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.817104,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.100028,16,0.001,0,0,0,16,1.0,16,1.0,0,0.0,16,1.0,0,0.0,0,0.0,12,0.75,2,4,0.25,1,50.0,0.0,50.0,0.0
1.354653,60,0.05,0,0,0,60,1.0,60,1.0,0,0.0,60,1.0,0,0.0,0,0.0,8,0.133333,7,52,0.866667,1,50.0,0.0,50.0,0.0
1.609647,104,0.1,11,11,0,93,0.894231,93,0.894231,0,0.0,93,0.894231,0,0.0,0,0.0,45,0.432692,0,48,0.461538,1,50.0,0.0,50.0,0.0
1.863264,148,0.136,11,11,0,137,0.925676,137,0.925676,0,0.0,104,0.702703,33,0.222973,0,0.0,94,0.635135,5,43,0.290541,1,50.0,0.0,50.0,0.0
2.116768,192,0.186,11,11,0,181,0.942708,181,0.942708,0,0.0,104,0.541667,52,0.270833,25,0.130208,143,0.744792,10,38,0.197917,1,50.0,0.0,50.0,0.0
2.369909,237,0.236,11,11,0,226,0.953586,210,0.886076,16,0.067511,105,0.443038,52,0.219409,53,0.223629,177,0.746835,15,33,0.139241,1,50.0,0.0,50.0,0.0
2.623577,281,0.268,11,11,0,270,0.960854,209,0.743772,61,0.217082,105,0.373665,52,0.185053,52,0.185053,181,0.644128,20,28,0.099644,1,50.0,0.0,50.0,0.0
2.877288,326,0.318,11,11,0,315,0.966258,210,0.644172,105,0.322086,105,0.322086,53,0.162577,52,0.159509,187,0.57362,25,23,0.070552,1,50.0,0.0,50.0,0.0
3.131586,370,0.368,11,11,0,359,0.97027,211,0.57027,148,0.4,106,0.286486,52,0.140541,53,0.143243,193,0.521622,30,18,0.048649,1,50.0,0.0,50.0,0.0
3.388764,416,0.4,42,11,31,374,0.899038,211,0.507212,163,0.391827,106,0.254808,52,0.125,53,0.127404,197,0.473558,3,14,0.033654,1,50.0,0.0,50.0,0.0
3.645257,461,0.45,42,11,31,419,0.908894,211,0.457701,208,0.451193,106,0.229935,52,0.112798,53,0.114967,202,0.438178,8,9,0.019523,1,50.0,0.0,50.0,0.0
3.900645,506,0.5,42,11,31,464,0.916996,212,0.418972,252,0.498024,107,0.211462,52,0.102767,53,0.104743,208,0.411067,13,4,0.007905,1,50.0,0.0,50.0,0.0
4.165778,553,0.55,42,11,31,511,0.924051,212,0.383363,299,0.540687,106,0.191682,53,0.095841,53,0.095841,13,0.023508,18,199,0.359855,1,50.0,0.0,50.0,0.0
4.421199,598,0.586,42,11,31,556,0.929766,212,0.354515,344,0.575251,106,0.177258,53,0.088629,53,0.088629,18,0.0301,23,194,0.324415,1,50.0,0.0,50.0,0.0
4.677166,642,0.636,42,11,31,600,0.934579,211,0.32866,389,0.605919,106,0.165109,52,0.080997,53,0.082555,22,0.034268,28,189,0.294393,1,50.0,0.0,50.0,0.0
4.937934,688,0.686,73,11,62,615,0.893895,211,0.306686,404,0.587209,106,0.15407,53,0.077035,52,0.075581,26,0.037791,1,185,0.268895,1,50.0,0.0,50.0,0.0
5.195373,734,0.718,73,11,62,661,0.900545,211,0.287466,450,0.613079,106,0.144414,52,0.070845,53,0.072207,31,0.042234,6,180,0.245232,1,50.0,0.0,50.0,0.0
5.452197,779,0.768,73,11,62,706,0.90629,211,0.27086,495,0.63543,106,0.136072,52,0.066752,53,0.068036,36,0.046213,11,175,0.224647,1,50.0,0.0,50.0,0.0
5.709652,824,0.818,73,11,62,751,0.911408,212,0.257282,539,0.654126,106,0.128641,53,0.06432,53,0.06432,42,0.050971,16,170,0.206311,1,50.0,0.0,50.0,0.0
5.967,869,0.868,73,11,62,796,0.915995,212,0.243959,584,0.672037,106,0.121979,53,0.06099,53,0.06099,47,0.054085,21,165,0.189873,1,50.0,0.0,50.0,0.0
6.224223,915,0.9,73,11,62,842,0.920219,211,0.230601,631,0.689617,106,0.115847,52,0.056831,53,0.057923,51,0.055738,26,160,0.174863,1,50.0,0.0,50.0,0.0
6.482827,961,0.95,73,11,62,888,0.924037,212,0.220604,676,0.703434,106,0.110302,53,0.055151,53,0.055151,57,0.059313,31,155,0.16129,1,50.0,0.0,50.0,0.0
