t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000366,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.359667,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.76442,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.023375,4,0.001,0,0,0,4,1.0,4,1.0,0,0.0,4,1.0,0,0.0,0,0.0,4,1.0,3,0,0.0,1,8.0,0.0,8.0,0.0
1.279406,48,0.036,0,0,0,48,1.0,48,1.0,0,0.0,48,1.0,0,0.0,0,0.0,37,0.770833,33,11,0.229167,1,8.0,0.0,8.0,0.0
1.532665,92,0.086,0,0,0,92,1.0,92,1.0,0,0.0,92,1.0,0,0.0,0,0.0,90,0.978261,63,2,0.021739,1,8.0,0.0,8.0,0.0
1.784849,135,0.135,70,70,0,65,0.481481,65,0.481481,0,0.0,65,0.481481,0,0.0,0,0.0,59,0.437037,21,6,0.044444,1,8.0,0.0,8.0,0.0
2.037508,179,0.167,70,70,0,109,0.608939,109,0.608939,0,0.0,104,0.581006,5,0.027933,0,0.0,84,0.469274,51,25,0.139665,1,8.0,0.0,8.0,0.0
2.291309,224,0.218,70,70,0,154,0.6875,154,0.6875,0,0.0,105,0.46875,49,0.21875,0,0.0,87,0.388393,81,67,0.299107,1,8.0,0.0,8.0,0.0
2.551645,270,0.268,70,70,0,200,0.740741,200,0.740741,0,0.0,106,0.392593,52,0.192593,42,0.155556,164,0.607407,112,36,0.133333,1,8.0,0.0,8.0,0.0
2.80834,315,0.3,70,70,0,245,0.777778,211,0.669841,34,0.107937,106,0.336508,53,0.168254,52,0.165079,205,0.650794,142,6,0.019048,1,8.0,0.0,8.0,0.0
3.065228,360,0.35,70,70,0,290,0.805556,211,0.586111,79,0.219444,106,0.294444,53,0.147222,52,0.144444,128,0.355556,172,83,0.230556,1,8.0,0.0,8.0,0.0
3.321706,406,0.4,258,152,106,148,0.364532,148,0.364532,0,0.0,107,0.263547,41,0.100985,0,0.0,92,0.226601,11,56,0.137931,1,8.0,0.0,8.0,0.0
3.582638,452,0.45,258,152,106,194,0.429204,194,0.429204,0,0.0,106,0.234513,53,0.117257,35,0.077434,169,0.373894,42,25,0.05531,1,8.0,0.0,8.0,0.0
3.840727,497,0.486,258,152,106,239,0.480885,212,0.426559,27,0.054326,105,0.211268,54,0.108652,53,0.10664,52,0.104628,72,160,0.321932,1,8.0,0.0,8.0,0.0
4.093821,542,0.536,258,152,106,284,0.523985,212,0.391144,72,0.132841,105,0.193727,54,0.099631,53,0.097786,82,0.151292,102,130,0.239852,1,8.0,0.0,8.0,0.0
4.355398,588,0.586,258,152,106,330,0.561224,212,0.360544,118,0.20068,107,0.181973,52,0.088435,53,0.090136,113,0.192177,133,99,0.168367,1,8.0,0.0,8.0,0.0
4.616822,635,0.618,258,152,106,377,0.593701,212,0.333858,165,0.259843,106,0.166929,53,0.083465,53,0.083465,144,0.226772,164,68,0.107087,1,8.0,0.0,8.0,0.0
4.875442,680,0.668,446,152,294,234,0.344118,212,0.311765,22,0.032353,106,0.155882,53,0.077941,53,0.077941,171,0.251471,3,41,0.060294,1,8.0,0.0,8.0,0.0
5.136668,720,0.718,446,152,294,274,0.380556,207,0.2875,67,0.093056,100,0.138889,53,0.073611,54,0.075,197,0.273611,34,10,0.013889,1,8.0,0.0,8.0,0.0
5.398648,766,0.75,446,152,294,320,0.417755,206,0.26893,114,0.148825,100,0.130548,53,0.069191,53,0.069191,26,0.033943,64,180,0.234987,1,8.0,0.0,8.0,0.0
5.665243,813,0.8,446,152,294,367,0.451415,205,0.252153,162,0.199262,100,0.123001,52,0.063961,53,0.065191,56,0.068881,95,149,0.183272,1,8.0,0.0,8.0,0.0
5.926344,856,0.85,446,152,294,410,0.478972,202,0.235981,208,0.242991,103,0.120327,46,0.053738,53,0.061916,83,0.096963,125,119,0.139019,1,8.0,0.0,8.0,0.0
6.192553,900,0.9,446,152,294,454,0.504444,199,0.221111,255,0.283333,100,0.111111,53,0.058889,46,0.051111,110,0.122222,155,89,0.098889,1,8.0,0.0,8.0,0.0
6.488372,948,0.934,630,152,478,318,0.335443,202,0.21308,116,0.122363,98,0.103376,51,0.053797,53,0.055907,142,0.149789,0,60,0.063291,1,8.0,0.0,8.0,0.0
6.752195,993,0.986,630,152,478,363,0.365559,201,0.202417,162,0.163142,100,0.100705,50,0.050352,51,0.05136,171,0.172205,30,30,0.030211,1,8.0,0.0,8.0,0.0
7.026541,1000,1.0,630,152,478,370,0.37,160,0.16,210,0.21,61,0.061,50,0.05,49,0.049,0,0.0,61,199,0.199,1,8.0,0.0,8.0,0.0
7.285152,1000,1.0,630,152,478,370,0.37,118,0.118,252,0.252,18,0.018,50,0.05,50,0.05,0,0.0,91,169,0.169,1,8.0,0.0,8.0,0.0
7.541346,1000,1.0,630,152,478,370,0.37,76,0.076,294,0.294,0,0.0,26,0.026,50,0.05,0,0.0,118,142,0.142,1,8.0,0.0,8.0,0.0
7.806826,1000,1.0,630,152,478,370,0.37,32,0.032,338,0.338,0,0.0,0,0.0,32,0.032,0,0.0,149,111,0.111,1,8.0,0.0,8.0,0.0
8.16321,1000,1.0,630,152,478,370,0.37,0,0.0,370,0.37,0,0.0,0,0.0,0,0.0,0,0.0,370,0,0.0,0,8.0,0.0,8.0,0.0
8.467756,1000,1.0,1000,152,848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
8.771981,1000,1.0,1000,152,848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.176328,1000,1.0,1000,152,848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.481032,1000,1.0,1000,152,848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.785885,1000,1.0,1000,152,848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
10.089067,1000,1.0,1000,152,848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
10.297879,1000,1.0,1000,152,848,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
