t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000421,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
0.405237,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
0.837799,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
1.09043,16,0.001,1,1,0,15,0.9375,15,0.9375,0,0.0,15,0.9375,0,0.0,0,0.0,15,0.9375,15,0,0.0,0,0.0,0.0,0.0,0.0
1.344207,60,0.05,44,44,0,16,0.266667,16,0.266667,0,0.0,16,0.266667,0,0.0,0,0.0,16,0.266667,16,0,0.0,0,0.0,0.0,0.0,0.0
1.598028,104,0.1,89,89,0,15,0.144231,15,0.144231,0,0.0,15,0.144231,0,0.0,0,0.0,15,0.144231,15,0,0.0,0,0.0,0.0,0.0,0.0
1.853597,148,0.135,134,134,0,14,0.094595,14,0.094595,0,0.0,14,0.094595,0,0.0,0,0.0,14,0.094595,14,0,0.0,0,0.0,0.0,0.0,0.0
2.105416,189,0.183,177,177,0,12,0.063492,12,0.063492,0,0.0,12,0.063492,0,0.0,0,0.0,12,0.063492,12,0,0.0,0,0.0,0.0,0.0,0.0
2.36184,231,0.217,221,221,0,10,0.04329,10,0.04329,0,0.0,10,0.04329,0,0.0,0,0.0,10,0.04329,10,0,0.0,0,0.0,0.0,0.0,0.0
2.615385,269,0.265,260,260,0,9,0.033457,9,0.033457,0,0.0,9,0.033457,0,0.0,0,0.0,9,0.033457,9,0,0.0,0,0.0,0.0,0.0,0.0
2.873019,301,0.3,300,300,0,1,0.003322,1,0.003322,0,0.0,1,0.003322,0,0.0,0,0.0,1,0.003322,1,0,0.0,0,0.0,0.0,0.0,0.0
3.127545,340,0.34,331,331,0,9,0.026471,9,0.026471,0,0.0,9,0.026471,0,0.0,0,0.0,9,0.026471,9,0,0.0,0,0.0,0.0,0.0,0.0
3.388165,381,0.367,374,374,0,7,0.018373,7,0.018373,0,0.0,7,0.018373,0,0.0,0,0.0,7,0.018373,7,0,0.0,0,0.0,0.0,0.0,0.0
3.655954,425,0.418,416,416,0,9,0.021176,9,0.021176,0,0.0,9,0.021176,0,0.0,0,0.0,9,0.021176,9,0,0.0,0,0.0,0.0,0.0,0.0
3.910014,470,0.468,460,460,0,10,0.021277,10,0.021277,0,0.0,10,0.021277,0,0.0,0,0.0,10,0.021277,10,0,0.0,0,0.0,0.0,0.0,0.0
4.163737,515,0.5,505,505,0,10,0.019417,10,0.019417,0,0.0,10,0.019417,0,0.0,0,0.0,10,0.019417,10,0,0.0,0,0.0,0.0,0.0,0.0
4.417587,560,0.55,551,551,0,9,0.016071,9,0.016071,0,0.0,9,0.016071,0,0.0,0,0.0,9,0.016071,9,0,0.0,0,0.0,0.0,0.0,0.0
4.679632,606,0.6,597,597,0,9,0.014851,9,0.014851,0,0.0,9,0.014851,0,0.0,0,0.0,9,0.014851,9,0,0.0,0,0.0,0.0,0.0,0.0
