t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.005617,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.339475,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.665153,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.99158,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.243615,37,0.037,25,25,0,12,0.324324,12,0.324324,0,0.0,12,0.324324,0,0.0,0,0.0,12,0.324324,0,0,0.0,1,8.0,0.0,8.0,0.0
1.502631,83,0.068,55,55,0,28,0.337349,28,0.337349,0,0.0,28,0.337349,0,0.0,0,0.0,28,0.337349,0,0,0.0,1,8.0,0.0,8.0,0.0
1.762665,129,0.118,85,85,0,44,0.341085,44,0.341085,0,0.0,44,0.341085,0,0.0,0,0.0,44,0.341085,0,0,0.0,1,8.0,0.0,8.0,0.0
2.021775,175,0.168,115,115,0,60,0.342857,60,0.342857,0,0.0,60,0.342857,0,0.0,0,0.0,60,0.342857,0,0,0.0,1,8.0,0.0,8.0,0.0
2.281202,221,0.218,145,145,0,76,0.343891,76,0.343891,0,0.0,76,0.343891,0,0.0,0,0.0,76,0.343891,0,0,0.0,1,8.0,0.0,8.0,0.0
2.538783,263,0.25,174,174,0,89,0.338403,89,0.338403,0,0.0,89,0.338403,0,0.0,0,0.0,89,0.338403,0,0,0.0,1,8.0,0.0,8.0,0.0
2.799416,309,0.3,204,204,0,105,0.339806,105,0.339806,0,0.0,102,0.330097,3,0.009709,0,0.0,105,0.339806,0,0,0.0,1,8.0,0.0,8.0,0.0
3.060704,355,0.35,234,234,0,121,0.340845,121,0.340845,0,0.0,103,0.290141,18,0.050704,0,0.0,121,0.340845,0,0,0.0,1,8.0,0.0,8.0,0.0
3.320312,402,0.4,264,264,0,138,0.343284,138,0.343284,0,0.0,107,0.266169,31,0.077114,0,0.0,138,0.343284,0,0,0.0,1,8.0,0.0,8.0,0.0
3.580439,448,0.436,294,294,0,154,0.34375,154,0.34375,0,0.0,107,0.238839,47,0.104911,0,0.0,154,0.34375,0,0,0.0,1,8.0,0.0,8.0,0.0
3.840659,495,0.486,324,324,0,171,0.345455,171,0.345455,0,0.0,107,0.216162,54,0.109091,10,0.020202,171,0.345455,0,0,0.0,1,8.0,0.0,8.0,0.0
4.10143,541,0.536,354,354,0,187,0.345656,187,0.345656,0,0.0,107,0.197782,53,0.097967,27,0.049908,187,0.345656,0,0,0.0,1,8.0,0.0,8.0,0.0
4.361069,588,0.587,384,384,0,204,0.346939,204,0.346939,0,0.0,107,0.181973,54,0.091837,43,0.073129,204,0.346939,0,0,0.0,1,8.0,0.0,8.0,0.0
4.623746,634,0.618,414,401,13,220,0.347003,215,0.339117,5,0.007886,108,0.170347,53,0.083596,54,0.085174,215,0.339117,0,0,0.0,1,8.0,0.0,8.0,0.0
4.885162,681,0.668,444,401,43,237,0.348018,214,0.314244,23,0.033774,106,0.155653,54,0.079295,54,0.079295,214,0.314244,0,0,0.0,1,8.0,0.0,8.0,0.0
5.1466,726,0.718,473,401,72,253,0.348485,213,0.293388,40,0.055096,106,0.146006,53,0.073003,54,0.07438,213,0.293388,0,0,0.0,1,8.0,0.0,8.0,0.0
5.404733,772,0.768,501,401,100,271,0.351036,212,0.274611,59,0.076425,105,0.13601,53,0.068653,54,0.069948,212,0.274611,0,0,0.0,1,8.0,0.0,8.0,0.0
5.670887,820,0.819,531,401,130,289,0.352439,213,0.259756,76,0.092683,107,0.130488,52,0.063415,54,0.065854,213,0.259756,0,0,0.0,1,8.0,0.0,8.0,0.0
5.938192,861,0.85,561,401,160,300,0.348432,207,0.240418,93,0.108014,102,0.118467,53,0.061556,52,0.060395,207,0.240418,0,0,0.0,1,8.0,0.0,8.0,0.0
6.201228,900,0.0,591,401,190,309,0.343333,199,0.221111,110,0.122222,93,0.103333,54,0.06,52,0.057778,199,0.221111,0,0,0.0,1,8.0,0.0,8.0,0.0
6.464839,944,0.928,620,401,219,324,0.34322,198,0.209746,126,0.133475,95,0.100636,50,0.052966,53,0.056144,198,0.209746,0,0,0.0,1,8.0,0.0,8.0,0.0
6.730114,989,0.985,649,401,248,340,0.343782,196,0.19818,144,0.145602,94,0.095046,50,0.050556,52,0.052578,196,0.19818,0,0,0.0,1,8.0,0.0,8.0,0.0
6.996681,1000,1.0,678,401,277,322,0.322,159,0.159,163,0.163,65,0.065,45,0.045,49,0.049,159,0.159,0,0,0.0,1,8.0,0.0,8.0,0.0
7.265686,1000,1.0,706,401,305,294,0.294,116,0.116,178,0.178,22,0.022,49,0.049,45,0.045,116,0.116,0,0,0.0,1,8.0,0.0,8.0,0.0
7.532063,1000,1.0,734,401,333,266,0.266,76,0.076,190,0.19,0,0.0,27,0.027,49,0.049,76,0.076,0,0,0.0,1,8.0,0.0,8.0,0.0
7.809354,1000,1.0,763,401,362,237,0.237,32,0.032,205,0.205,0,0.0,0,0.0,32,0.032,32,0.032,0,0,0.0,1,8.0,0.0,8.0,0.0
8.070848,1000,1.0,874,401,473,126,0.126,0,0.0,126,0.126,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
8.350179,1000,1.0,1000,401,599,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
8.659714,1000,1.0,1000,401,599,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
8.976511,1000,1.0,1000,401,599,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.286046,1000,1.0,1000,401,599,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.59424,1000,1.0,1000,401,599,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
