t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
7.156034,1000,1.0,120,27,93,880,0.88,138,0.138,742,0.742,32,0.032,53,0.053,53,0.053,138,0.138,0,0,0.0,1,50.0,0.0,50.0,0.0
7.423528,1000,1.0,125,27,98,875,0.875,91,0.091,784,0.784,0,0.0,38,0.038,53,0.053,91,0.091,0,0,0.0,1,50.0,0.0,50.0,0.0
7.683794,1000,1.0,130,27,103,870,0.87,45,0.045,825,0.825,0,0.0,0,0.0,45,0.045,45,0.045,0,0,0.0,1,50.0,0.0,50.0,0.0
7.948966,1000,1.0,135,27,108,865,0.865,0,0.0,865,0.865,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
8.205767,1000,1.0,825,27,798,175,0.175,0,0.0,175,0.175,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
8.561162,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
8.868344,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
9.178327,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
9.485722,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
9.794422,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
10.102425,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
10.312872,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
