t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.005263,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.306628,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.608001,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.912047,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.163924,35,0.019,35,35,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.420096,80,0.068,80,80,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.675926,125,0.118,125,125,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.932287,170,0.168,170,170,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
4.905664,686,0.685,201,200,1,485,0.706997,206,0.300292,279,0.406706,104,0.151603,50,0.072886,52,0.075802,206,0.300292,0,0,0.0,0,0.0,0.0,0.0,2.8
5.165758,729,0.716,729,432,297,0,0.0,1,0.001372,0,0.0,1,0.001372,0,0.0,0,0.0,1,0.001372,0,0,0.0,0,0.0,0.0,0.0,2.8
5.425127,768,0.761,766,469,297,2,0.002604,2,0.002604,0,0.0,2,0.002604,0,0.0,0,0.0,2,0.002604,0,0,0.0,0,0.0,0.0,0.0,2.8
5.705014,802,0.8,801,504,297,1,0.001247,1,0.001247,0,0.0,1,0.001247,0,0.0,0,0.0,1,0.001247,0,0,0.0,0,0.0,0.0,0.0,2.8
5.990607,838,0.824,835,538,297,3,0.00358,3,0.00358,0,0.0,3,0.00358,0,0.0,0,0.0,3,0.00358,0,0,0.0,0,0.0,0.0,0.0,2.8
6.29579,875,0.864,874,577,297,1,0.001143,1,0.001143,0,0.0,1,0.001143,0,0.0,0,0.0,1,0.001143,0,0,0.0,0,0.0,0.0,0.0,2.8
6.566262,918,0.917,918,621,297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
6.836229,962,0.95,962,665,297,0,0.0,1,0.00104,0,0.0,1,0.00104,0,0.0,0,0.0,1,0.00104,0,0,0.0,0,0.0,0.0,0.0,2.8
7.160326,1000,1.0,1000,703,297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
7.479729,1000,1.0,1000,703,297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
7.869653,1000,1.0,1000,703,297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.237167,1000,1.0,1000,703,297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.560977,1000,1.0,1000,703,297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.871337,1000,1.0,1000,703,297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
9.09031,1000,1.0,1000,703,297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
