t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000719,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.395129,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.800262,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.057964,7,0.001,0,0,0,7,1.0,7,1.0,0,0.0,7,1.0,0,0.0,0,0.0,7,1.0,5,0,0.0,1,8.0,0.0,8.0,0.0
1.316522,48,0.034,0,0,0,48,1.0,48,1.0,0,0.0,48,1.0,0,0.0,0,0.0,38,0.791667,34,10,0.208333,1,8.0,0.0,8.0,0.0
1.577264,88,0.083,0,0,0,88,1.0,88,1.0,0,0.0,88,1.0,0,0.0,0,0.0,65,0.738636,64,23,0.261364,1,8.0,0.0,8.0,0.0
1.830439,117,0.117,66,66,0,51,0.435897,51,0.435897,0,0.0,51,0.435897,0,0.0,0,0.0,22,0.188034,22,29,0.247863,1,8.0,0.0,8.0,0.0
2.094959,157,0.15,66,66,0,91,0.579618,91,0.579618,0,0.0,81,0.515924,10,0.063694,0,0.0,53,0.33758,52,38,0.242038,1,8.0,0.0,8.0,0.0
2.352679,198,0.183,66,66,0,132,0.666667,132,0.666667,0,0.0,88,0.444444,41,0.207071,3,0.015152,123,0.621212,81,9,0.045455,1,8.0,0.0,8.0,0.0
2.610098,239,0.234,66,66,0,173,0.723849,173,0.723849,0,0.0,95,0.39749,41,0.171548,37,0.154812,137,0.573222,110,36,0.150628,1,8.0,0.0,8.0,0.0
2.869035,281,0.267,66,66,0,215,0.765125,184,0.654804,31,0.11032,96,0.341637,47,0.16726,41,0.145907,178,0.633452,140,6,0.021352,1,8.0,0.0,8.0,0.0
3.131387,322,0.317,66,66,0,256,0.795031,191,0.593168,65,0.201863,95,0.295031,48,0.149068,48,0.149068,135,0.419255,169,56,0.173913,1,8.0,0.0,8.0,0.0
3.395153,361,0.35,246,160,86,115,0.31856,115,0.31856,0,0.0,92,0.254848,23,0.063712,0,0.0,82,0.227147,12,33,0.091413,1,8.0,0.0,8.0,0.0
3.656266,403,0.4,246,160,86,157,0.389578,157,0.389578,0,0.0,92,0.228288,48,0.119107,17,0.042184,154,0.382134,42,3,0.007444,1,8.0,0.0,8.0,0.0
3.916523,444,0.431,246,160,86,198,0.445946,188,0.423423,10,0.022523,96,0.216216,45,0.101351,47,0.105856,94,0.211712,69,94,0.211712,1,8.0,0.0,8.0,0.0
4.179399,486,0.483,246,160,86,240,0.493827,188,0.386831,52,0.106996,94,0.193416,49,0.100823,45,0.092593,124,0.255144,99,64,0.131687,1,8.0,0.0,8.0,0.0
4.442859,528,0.516,246,160,86,282,0.534091,189,0.357955,93,0.176136,96,0.181818,46,0.087121,47,0.089015,155,0.293561,129,34,0.064394,1,8.0,0.0,8.0,0.0
4.705599,551,0.55,246,160,86,305,0.553539,171,0.310345,134,0.243194,76,0.137931,49,0.088929,46,0.083485,154,0.279492,146,17,0.030853,1,8.0,0.0,8.0,0.0
4.965921,591,0.58,411,160,251,180,0.304569,172,0.291032,8,0.013536,77,0.130288,47,0.079526,48,0.081218,14,0.023689,5,158,0.267343,1,8.0,0.0,8.0,0.0
5.234236,634,0.633,411,160,251,223,0.351735,172,0.271293,51,0.080442,94,0.148265,31,0.048896,47,0.074132,44,0.069401,35,128,0.201893,1,8.0,0.0,8.0,0.0
5.496609,674,0.663,411,160,251,263,0.390208,170,0.252226,93,0.137982,96,0.142433,38,0.05638,36,0.053412,68,0.10089,61,102,0.151335,1,8.0,0.0,8.0,0.0
5.757913,717,0.717,411,160,251,306,0.426778,176,0.245467,130,0.181311,95,0.132497,49,0.06834,32,0.04463,104,0.145049,91,72,0.100418,1,8.0,0.0,8.0,0.0
6.021423,761,0.75,411,160,251,350,0.459921,195,0.256242,155,0.203679,100,0.131406,46,0.060447,49,0.064389,152,0.199737,120,43,0.056505,1,8.0,0.0,8.0,0.0
6.284593,860,0.0,411,160,251,449,0.522093,154,0.17907,295,0.343023,71,0.082558,34,0.039535,49,0.056977,139,0.161628,148,15,0.017442,1,8.0,0.0,8.0,0.0
7.191522,900,0.9,559,160,399,341,0.378889,145,0.161111,196,0.217778,83,0.092222,26,0.028889,36,0.04,0,0.0,16,199,0.221111,1,8.0,0.0,8.0,0.0
7.45637,947,0.936,559,160,399,388,0.409715,156,0.164731,232,0.244984,93,0.098205,41,0.043295,22,0.023231,0,0.0,47,168,0.177402,1,8.0,0.0,8.0,0.0
7.720894,991,0.985,559,160,399,432,0.435923,182,0.183653,250,0.25227,103,0.103935,40,0.040363,39,0.039354,45,0.045409,78,137,0.138244,1,8.0,0.0,8.0,0.0
7.98579,1000,1.0,559,160,399,441,0.441,157,0.157,284,0.284,65,0.065,51,0.051,41,0.041,51,0.051,109,106,0.106,1,8.0,0.0,8.0,0.0
8.261579,1000,1.0,559,160,399,441,0.441,120,0.12,321,0.321,19,0.019,51,0.051,50,0.05,120,0.12,441,0,0.0,0,8.0,0.0,8.0,0.0
8.565822,1000,1.0,559,160,399,441,0.441,69,0.069,372,0.372,0,0.0,18,0.018,51,0.051,69,0.069,441,0,0.0,0,8.0,0.0,8.0,0.0
8.851367,1000,1.0,1000,182,818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.173927,1000,1.0,1000,182,818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.479855,1000,1.0,1000,182,818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.78475,1000,1.0,1000,182,818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
10.190537,1000,1.0,1000,182,818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
10.595747,1000,1.0,1000,182,818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
10.914021,1000,1.0,1000,182,818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
