t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.001177,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.334539,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.738279,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.143838,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.435656,18,0.001,0,0,0,18,1.0,18,1.0,0,0.0,18,1.0,0,0.0,0,0.0,11,0.611111,2,7,0.388889,1,50.0,0.0,50.0,0.0
1.688687,62,0.05,5,5,0,57,0.919355,57,0.919355,0,0.0,57,0.919355,0,0.0,0,0.0,54,0.870968,1,3,0.048387,1,50.0,0.0,50.0,0.0
1.948773,104,0.1,5,5,0,99,0.951923,99,0.951923,0,0.0,99,0.951923,0,0.0,0,0.0,15,0.144231,6,84,0.807692,1,50.0,0.0,50.0,0.0
2.202031,148,0.136,5,5,0,143,0.966216,143,0.966216,0,0.0,101,0.682432,42,0.283784,0,0.0,64,0.432432,11,79,0.533784,1,50.0,0.0,50.0,0.0
2.455753,191,0.185,5,5,0,186,0.973822,186,0.973822,0,0.0,101,0.528796,51,0.267016,34,0.17801,112,0.586387,16,74,0.387435,1,50.0,0.0,50.0,0.0
2.710238,233,0.217,5,5,0,228,0.978541,202,0.866953,26,0.111588,100,0.429185,51,0.218884,51,0.218884,133,0.570815,21,69,0.296137,1,50.0,0.0,50.0,0.0
