t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.016764,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.381367,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.682558,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.983682,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.259877,36,0.019,5,5,0,31,0.861111,31,0.861111,0,0.0,31,0.861111,0,0.0,0,0.0,31,0.861111,0,0,0.0,1,50.0,0.0,50.0,0.0
1.515206,79,0.067,10,10,0,69,0.873418,69,0.873418,0,0.0,69,0.873418,0,0.0,0,0.0,69,0.873418,0,0,0.0,1,50.0,0.0,50.0,0.0
1.769968,123,0.118,15,15,0,108,0.878049,108,0.878049,0,0.0,102,0.829268,6,0.04878,0,0.0,108,0.878049,0,0,0.0,1,50.0,0.0,50.0,0.0
2.025434,167,0.15,20,20,0,147,0.88024,147,0.88024,0,0.0,103,0.616766,44,0.263473,0,0.0,147,0.88024,0,0,0.0,1,50.0,0.0,50.0,0.0
2.283145,207,0.2,25,25,0,182,0.879227,182,0.879227,0,0.0,99,0.478261,52,0.251208,31,0.149758,182,0.879227,0,0,0.0,1,50.0,0.0,50.0,0.0
2.540445,249,0.248,30,27,3,219,0.879518,199,0.799197,20,0.080321,97,0.389558,51,0.204819,51,0.204819,199,0.799197,0,0,0.0,1,50.0,0.0,50.0,0.0
2.797358,293,0.285,35,27,8,258,0.880546,201,0.686007,57,0.194539,100,0.341297,49,0.167235,52,0.177474,201,0.686007,0,0,0.0,1,50.0,0.0,50.0,0.0
