t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000469,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.386504,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.79125,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.08114,35,0.035,5,5,0,30,0.857143,30,0.857143,0,0.0,30,0.857143,0,0.0,0,0.0,26,0.742857,0,4,0.114286,1,50.0,0.0,50.0,0.0
1.338517,71,0.061,10,10,0,61,0.859155,61,0.859155,0,0.0,61,0.859155,0,0.0,0,0.0,0,0.0,0,61,0.859155,1,50.0,0.0,50.0,0.0
1.593106,112,0.1,15,15,0,97,0.866071,97,0.866071,0,0.0,92,0.821429,5,0.044643,0,0.0,41,0.366071,0,56,0.5,1,50.0,0.0,50.0,0.0
1.848583,155,0.15,20,20,0,135,0.870968,135,0.870968,0,0.0,99,0.63871,36,0.232258,0,0.0,84,0.541935,0,51,0.329032,1,50.0,0.0,50.0,0.0
2.103366,199,0.186,25,25,0,174,0.874372,174,0.874372,0,0.0,103,0.517588,46,0.231156,25,0.125628,128,0.643216,0,46,0.231156,1,50.0,0.0,50.0,0.0
2.359312,241,0.234,30,27,3,211,0.875519,193,0.80083,18,0.074689,101,0.419087,51,0.211618,41,0.170124,152,0.630705,0,41,0.170124,1,50.0,0.0,50.0,0.0
2.618778,284,0.267,35,27,8,249,0.876761,202,0.711268,47,0.165493,99,0.348592,52,0.183099,51,0.179577,166,0.584507,0,36,0.126761,1,50.0,0.0,50.0,0.0
2.87676,326,0.317,40,27,13,286,0.877301,201,0.616564,85,0.260736,98,0.300613,50,0.153374,53,0.162577,170,0.521472,0,31,0.095092,1,50.0,0.0,50.0,0.0
3.136508,369,0.367,45,27,18,324,0.878049,198,0.536585,126,0.341463,99,0.268293,49,0.132791,50,0.135501,172,0.466125,0,26,0.070461,1,50.0,0.0,50.0,0.0
3.393237,411,0.4,50,27,23,361,0.878345,198,0.481752,163,0.396594,100,0.243309,49,0.119221,49,0.119221,177,0.430657,0,21,0.051095,1,50.0,0.0,50.0,0.0
3.650907,456,0.45,55,27,28,401,0.879386,200,0.438596,201,0.440789,101,0.221491,50,0.109649,49,0.107456,184,0.403509,0,16,0.035088,1,50.0,0.0,50.0,0.0
3.908021,500,0.5,60,27,33,440,0.88,203,0.406,237,0.474,103,0.206,50,0.1,50,0.1,192,0.384,0,11,0.022,1,50.0,0.0,50.0,0.0
4.165362,545,0.535,65,27,38,480,0.880734,204,0.374312,276,0.506422,104,0.190826,50,0.091743,50,0.091743,198,0.363303,0,6,0.011009,1,50.0,0.0,50.0,0.0
4.424967,590,0.586,70,27,43,520,0.881356,206,0.349153,314,0.532203,104,0.176271,52,0.088136,50,0.084746,205,0.347458,0,1,0.001695,1,50.0,0.0,50.0,0.0
4.694489,637,0.636,75,27,48,562,0.882261,208,0.326531,354,0.55573,105,0.164835,51,0.080063,52,0.081633,12,0.018838,0,196,0.307692,1,50.0,0.0,50.0,0.0
4.954082,682,0.668,80,27,53,602,0.882698,209,0.306452,393,0.576246,106,0.155425,52,0.076246,51,0.07478,18,0.026393,0,191,0.280059,1,50.0,0.0,50.0,0.0
5.21265,727,0.718,85,27,58,642,0.883081,210,0.288858,432,0.594223,105,0.144429,53,0.072902,52,0.071527,24,0.033012,0,186,0.255846,1,50.0,0.0,50.0,0.0
5.471888,772,0.768,90,27,63,682,0.88342,209,0.270725,473,0.612694,104,0.134715,52,0.067358,53,0.068653,28,0.036269,0,181,0.234456,1,50.0,0.0,50.0,0.0
5.731195,817,0.8,95,27,68,722,0.883721,209,0.255814,513,0.627907,105,0.128519,52,0.063647,52,0.063647,33,0.040392,0,176,0.215422,1,50.0,0.0,50.0,0.0
5.990653,863,0.85,100,27,73,763,0.884125,209,0.242178,554,0.641947,105,0.121669,52,0.060255,52,0.060255,38,0.044032,0,171,0.198146,1,50.0,0.0,50.0,0.0
6.250281,908,0.9,105,27,78,803,0.884361,209,0.230176,594,0.654185,105,0.115639,53,0.05837,51,0.056167,43,0.047357,0,166,0.182819,1,50.0,0.0,50.0,0.0
6.512852,953,0.95,110,27,83,843,0.884575,209,0.219307,634,0.665268,104,0.109129,53,0.055614,52,0.054565,48,0.050367,0,161,0.16894,1,50.0,0.0,50.0,0.0
6.777805,999,0.985,115,27,88,884,0.884885,208,0.208208,676,0.676677,104,0.104104,52,0.052052,52,0.052052,52,0.052052,0,156,0.156156,1,50.0,0.0,50.0,0.0
7.039104,1000,1.0,120,27,93,880,0.88,164,0.164,716,0.716,59,0.059,52,0.052,53,0.053,13,0.013,0,151,0.151,1,50.0,0.0,50.0,0.0
7.297814,1000,1.0,125,27,98,875,0.875,119,0.119,756,0.756,16,0.016,50,0.05,53,0.053,0,0.0,0,146,0.146,1,50.0,0.0,50.0,0.0
7.556304,1000,1.0,130,27,103,870,0.87,35,0.035,835,0.835,0,0.0,0,0.0,35,0.035,0,0.0,0,141,0.141,1,50.0,0.0,50.0,0.0
8.173193,1000,1.0,134,27,107,866,0.866,0,0.0,866,0.866,0,0.0,0,0.0,0,0.0,0,0.0,0,137,0.137,0,50.0,0.0,50.0,0.0
9.174671,1000,1.0,272,27,245,728,0.728,0,0.0,728,0.728,0,0.0,0,0.0,0,0.0,0,0.0,0,199,0.199,0,50.0,0.0,50.0,0.0
