t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000793,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.32952,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.7335,1,0.0,0,0,0,1,1.0,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.990623,44,0.035,28,28,0,16,0.363636,16,0.363636,0,0.0,16,0.363636,0,0.0,0,0.0,16,0.363636,0,0,0.0,1,8.0,0.0,8.0,0.0
1.242889,85,0.084,56,56,0,29,0.341176,29,0.341176,0,0.0,29,0.341176,0,0.0,0,0.0,15,0.176471,0,14,0.164706,1,8.0,0.0,8.0,0.0
1.499546,123,0.112,84,84,0,39,0.317073,39,0.317073,0,0.0,39,0.317073,0,0.0,0,0.0,20,0.162602,0,19,0.154472,1,8.0,0.0,8.0,0.0
1.753531,164,0.15,112,112,0,52,0.317073,52,0.317073,0,0.0,52,0.317073,0,0.0,0,0.0,12,0.073171,0,40,0.243902,1,8.0,0.0,8.0,0.0
2.013599,204,0.2,140,140,0,64,0.313725,64,0.313725,0,0.0,64,0.313725,0,0.0,0,0.0,52,0.254902,0,12,0.058824,1,8.0,0.0,8.0,0.0
2.275685,248,0.232,168,168,0,80,0.322581,80,0.322581,0,0.0,80,0.322581,0,0.0,0,0.0,24,0.096774,0,56,0.225806,1,8.0,0.0,8.0,0.0
2.53534,291,0.284,197,197,0,94,0.323024,94,0.323024,0,0.0,94,0.323024,0,0.0,0,0.0,67,0.230241,0,27,0.092784,1,8.0,0.0,8.0,0.0
2.800354,336,0.334,225,225,0,111,0.330357,111,0.330357,0,0.0,101,0.300595,10,0.029762,0,0.0,3,0.008929,0,108,0.321429,1,8.0,0.0,8.0,0.0
3.059834,379,0.367,253,253,0,126,0.332454,126,0.332454,0,0.0,100,0.263852,26,0.068602,0,0.0,46,0.121372,0,80,0.211082,1,8.0,0.0,8.0,0.0
3.32506,425,0.418,283,283,0,142,0.334118,142,0.334118,0,0.0,102,0.24,40,0.094118,0,0.0,92,0.216471,0,50,0.117647,1,8.0,0.0,8.0,0.0
3.587905,470,0.468,313,313,0,157,0.334043,157,0.334043,0,0.0,103,0.219149,50,0.106383,4,0.008511,137,0.291489,0,20,0.042553,1,8.0,0.0,8.0,0.0
3.841353,513,0.5,341,341,0,172,0.335283,172,0.335283,0,0.0,103,0.20078,51,0.099415,18,0.035088,11,0.021442,0,161,0.31384,1,8.0,0.0,8.0,0.0
4.097711,558,0.55,371,371,0,187,0.335125,187,0.335125,0,0.0,103,0.184588,52,0.09319,32,0.057348,56,0.100358,0,131,0.234767,1,8.0,0.0,8.0,0.0
4.377114,602,0.6,400,400,0,202,0.335548,202,0.335548,0,0.0,101,0.167774,51,0.084718,50,0.083056,100,0.166113,0,102,0.169435,1,8.0,0.0,8.0,0.0
