t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000906,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.344021,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.648857,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.953754,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.208411,31,0.018,31,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.465077,68,0.067,68,68,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.721165,110,0.1,110,110,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.97624,152,0.15,152,152,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
2.230986,193,0.183,193,193,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
5.083675,669,0.668,201,200,1,468,0.699552,200,0.298954,268,0.400598,101,0.150972,49,0.073244,50,0.074738,1,0.001495,0,199,0.297459,0,0.0,0.0,0.0,2.8
5.343246,708,0.7,708,416,292,0,0.0,1,0.001412,0,0.0,1,0.001412,0,0.0,0,0.0,1,0.001412,0,0,0.0,0,0.0,0.0,0.0,2.8
5.605088,744,0.743,743,451,292,1,0.001344,1,0.001344,0,0.0,1,0.001344,0,0.0,0,0.0,1,0.001344,0,0,0.0,0,0.0,0.0,0.0,2.8
5.868755,785,0.782,784,492,292,1,0.001274,1,0.001274,0,0.0,1,0.001274,0,0.0,0,0.0,1,0.001274,0,0,0.0,0,0.0,0.0,0.0,2.8
6.138021,830,0.817,829,537,292,1,0.001205,1,0.001205,0,0.0,1,0.001205,0,0.0,0,0.0,1,0.001205,0,0,0.0,0,0.0,0.0,0.0,2.8
6.403875,873,0.867,873,581,292,0,0.0,1,0.001145,0,0.0,1,0.001145,0,0.0,0,0.0,1,0.001145,0,0,0.0,0,0.0,0.0,0.0,2.8
6.673135,917,0.917,917,625,292,0,0.0,1,0.001091,0,0.0,1,0.001091,0,0.0,0,0.0,1,0.001091,0,0,0.0,0,0.0,0.0,0.0,2.8
6.933053,962,0.95,962,670,292,0,0.0,1,0.00104,0,0.0,1,0.00104,0,0.0,0,0.0,1,0.00104,0,0,0.0,0,0.0,0.0,0.0,2.8
7.353457,1000,1.0,1000,708,292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
7.66285,1000,1.0,1000,708,292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.116014,1000,1.0,1000,708,292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.595285,1000,1.0,1000,708,292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.899812,1000,1.0,1000,708,292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
9.210093,1000,1.0,1000,708,292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
