t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000333,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.431602,1,0.0,0,0,0,1,1.0,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.684992,45,0.037,0,0,0,45,1.0,45,1.0,0,0.0,45,1.0,0,0.0,0,0.0,41,0.911111,5,4,0.088889,1,50.0,0.0,50.0,0.0
0.942989,90,0.085,0,0,0,90,1.0,90,1.0,0,0.0,90,1.0,0,0.0,0,0.0,11,0.122222,10,79,0.877778,1,50.0,0.0,50.0,0.0
1.19576,134,0.118,0,0,0,134,1.0,134,1.0,0,0.0,104,0.776119,30,0.223881,0,0.0,60,0.447761,15,74,0.552239,1,50.0,0.0,50.0,0.0
1.449019,179,0.168,0,0,0,179,1.0,179,1.0,0,0.0,105,0.586592,53,0.296089,21,0.117318,110,0.614525,20,69,0.385475,1,50.0,0.0,50.0,0.0
1.706532,224,0.218,22,22,0,202,0.901786,202,0.901786,0,0.0,105,0.46875,52,0.232143,45,0.200893,137,0.611607,2,65,0.290179,1,50.0,0.0,50.0,0.0
1.959959,268,0.268,22,22,0,246,0.91791,209,0.779851,37,0.13806,105,0.391791,53,0.197761,51,0.190299,149,0.55597,7,60,0.223881,1,50.0,0.0,50.0,0.0
2.213517,313,0.3,22,22,0,291,0.929712,211,0.674121,80,0.255591,105,0.335463,53,0.169329,53,0.169329,156,0.498403,12,55,0.175719,1,50.0,0.0,50.0,0.0
2.467683,357,0.35,22,22,0,335,0.938375,210,0.588235,125,0.35014,105,0.294118,52,0.145658,53,0.148459,160,0.448179,17,50,0.140056,1,50.0,0.0,50.0,0.0
2.72308,401,0.4,22,22,0,379,0.945137,210,0.523691,169,0.421446,105,0.261845,52,0.129676,53,0.13217,165,0.411471,22,45,0.112219,1,50.0,0.0,50.0,0.0
2.979429,445,0.434,22,22,0,423,0.950562,208,0.467416,215,0.483146,103,0.231461,53,0.119101,52,0.116854,168,0.377528,27,40,0.089888,1,50.0,0.0,50.0,0.0
3.240412,491,0.486,53,22,31,438,0.892057,208,0.423625,230,0.468432,104,0.211813,52,0.105906,52,0.105906,172,0.350305,0,36,0.07332,1,50.0,0.0,50.0,0.0
3.495653,535,0.518,53,22,31,482,0.900935,207,0.386916,275,0.514019,105,0.196262,50,0.093458,52,0.097196,176,0.328972,5,31,0.057944,1,50.0,0.0,50.0,0.0
3.751533,580,0.568,53,22,31,527,0.908621,208,0.358621,319,0.55,105,0.181034,52,0.089655,51,0.087931,182,0.313793,10,26,0.044828,1,50.0,0.0,50.0,0.0
4.007185,624,0.618,53,22,31,571,0.915064,210,0.336538,361,0.578526,105,0.168269,53,0.084936,52,0.083333,189,0.302885,15,21,0.033654,1,50.0,0.0,50.0,0.0
4.262758,669,0.668,53,22,31,616,0.920777,209,0.312407,407,0.608371,105,0.156951,52,0.077728,52,0.077728,193,0.28849,20,16,0.023916,1,50.0,0.0,50.0,0.0
4.52031,714,0.7,53,22,31,661,0.92577,209,0.292717,452,0.633053,105,0.147059,52,0.072829,52,0.072829,198,0.277311,25,11,0.015406,1,50.0,0.0,50.0,0.0
4.778401,759,0.75,53,22,31,706,0.930171,209,0.275362,497,0.654809,105,0.13834,52,0.068511,52,0.068511,203,0.267457,30,6,0.007905,1,50.0,0.0,50.0,0.0
5.039799,804,0.8,84,22,62,720,0.895522,210,0.261194,510,0.634328,105,0.130597,52,0.064677,53,0.06592,208,0.258706,3,2,0.002488,1,50.0,0.0,50.0,0.0
5.305791,850,0.85,84,22,62,766,0.901176,209,0.245882,557,0.655294,105,0.123529,52,0.061176,52,0.061176,12,0.014118,8,197,0.231765,1,50.0,0.0,50.0,0.0
5.563441,896,0.886,84,22,62,812,0.90625,210,0.234375,602,0.671875,105,0.117188,52,0.058036,53,0.059152,18,0.020089,13,192,0.214286,1,50.0,0.0,50.0,0.0
5.821984,941,0.936,84,22,62,857,0.910733,210,0.223167,647,0.687566,106,0.112646,51,0.054198,53,0.056323,23,0.024442,18,187,0.198725,1,50.0,0.0,50.0,0.0
