case_id,produced_at_epoch,deadline_at_epoch
0,1776663631.050995,1776663632.250995
1,1776663631.071802,1776663632.271802
2,1776663631.077580,1776663632.277580
3,1776663631.083441,1776663632.283441
4,1776663631.089226,1776663632.289226
5,1776663631.094711,1776663632.294711
6,1776663631.100210,1776663632.300210
7,1776663631.106206,1776663632.306206
8,1776663631.112148,1776663632.312148
9,1776663631.118140,1776663632.318140
10,1776663631.123896,1776663632.323896
11,1776663631.129482,1776663632.329482
12,1776663631.135230,1776663632.335230
13,1776663631.140941,1776663632.340941
14,1776663631.146583,1776663632.346583
15,1776663631.152395,1776663632.352396
16,1776663631.158097,1776663632.358097
17,1776663631.163834,1776663632.363834
18,1776663631.169549,1776663632.369549
19,1776663631.175381,1776663632.375381
20,1776663631.180809,1776663632.380809
21,1776663631.186448,1776663632.386448
22,1776663631.192209,1776663632.392209
23,1776663631.198011,1776663632.398011
24,1776663631.203723,1776663632.403723
25,1776663631.209412,1776663632.409412
26,1776663631.215066,1776663632.415066
27,1776663631.220781,1776663632.420781
28,1776663631.226387,1776663632.426387
29,1776663631.232035,1776663632.432035
30,1776663631.237653,1776663632.437653
31,1776663631.243268,1776663632.443268
32,1776663631.249001,1776663632.449001
33,1776663631.254700,1776663632.454700
34,1776663631.260347,1776663632.460347
35,1776663631.265928,1776663632.465928
36,1776663631.271724,1776663632.471724
37,1776663631.279184,1776663632.479184
38,1776663631.285666,1776663632.485666
39,1776663631.291817,1776663632.491817
40,1776663631.297391,1776663632.497391
41,1776663631.303311,1776663632.503311
42,1776663631.318742,1776663632.518742
43,1776663631.324499,1776663632.524499
44,1776663631.330116,1776663632.530116
45,1776663631.335952,1776663632.535952
46,1776663631.341602,1776663632.541602
47,1776663631.347423,1776663632.547423
48,1776663631.353493,1776663632.553493
49,1776663631.359157,1776663632.559157
50,1776663631.365115,1776663632.565115
51,1776663631.370878,1776663632.570878
52,1776663631.376704,1776663632.576704
53,1776663631.382379,1776663632.582379
54,1776663631.388122,1776663632.588122
55,1776663631.393707,1776663632.593707
56,1776663631.399244,1776663632.599244
57,1776663631.405032,1776663632.605032
58,1776663631.410909,1776663632.610909
59,1776663631.416642,1776663632.616642
60,1776663631.422345,1776663632.622345
61,1776663631.427860,1776663632.627861
62,1776663631.433486,1776663632.633486
63,1776663631.439252,1776663632.639252
64,1776663631.445257,1776663632.645257
65,1776663631.451299,1776663632.651299
66,1776663631.457020,1776663632.657020
67,1776663631.462990,1776663632.662990
68,1776663631.469027,1776663632.669027
69,1776663631.474677,1776663632.674677
70,1776663631.480316,1776663632.680316
71,1776663631.486102,1776663632.686102
72,1776663631.492097,1776663632.692097
73,1776663631.497865,1776663632.697865
74,1776663631.503605,1776663632.703605
75,1776663631.509272,1776663632.709272
76,1776663631.514949,1776663632.714949
77,1776663631.520718,1776663632.720718
78,1776663631.526865,1776663632.726865
79,1776663631.532570,1776663632.732570
80,1776663631.538180,1776663632.738180
81,1776663631.543773,1776663632.743773
82,1776663631.549404,1776663632.749404
83,1776663631.555174,1776663632.755174
84,1776663631.560966,1776663632.760966
85,1776663631.566782,1776663632.766783
86,1776663631.573769,1776663632.773769
87,1776663631.582105,1776663632.782105
88,1776663631.587842,1776663632.787842
89,1776663631.593707,1776663632.793707
90,1776663631.599431,1776663632.799431
91,1776663631.606012,1776663632.806012
92,1776663631.613500,1776663632.813500
93,1776663631.619161,1776663632.819161
94,1776663631.624856,1776663632.824856
95,1776663631.630292,1776663632.830292
96,1776663631.635998,1776663632.835998
97,1776663631.641621,1776663632.841621
98,1776663631.647119,1776663632.847119
99,1776663631.652882,1776663632.852882
100,1776663631.658991,1776663632.858991
101,1776663631.664737,1776663632.864737
102,1776663631.670339,1776663632.870339
103,1776663631.676088,1776663632.876088
104,1776663631.681794,1776663632.881794
105,1776663631.687571,1776663632.887571
106,1776663631.693227,1776663632.893227
107,1776663631.698861,1776663632.898861
108,1776663631.704563,1776663632.904563
109,1776663631.709946,1776663632.909946
110,1776663631.715438,1776663632.915438
111,1776663631.721110,1776663632.921110
112,1776663631.726856,1776663632.926856
113,1776663631.732499,1776663632.932499
114,1776663631.738165,1776663632.938165
115,1776663631.743965,1776663632.943965
116,1776663631.749671,1776663632.949671
117,1776663631.755638,1776663632.955638
118,1776663631.761704,1776663632.961704
119,1776663631.767384,1776663632.967384
120,1776663631.773185,1776663632.973185
121,1776663631.779167,1776663632.979167
122,1776663631.785003,1776663632.985003
123,1776663631.790750,1776663632.990750
124,1776663631.796377,1776663632.996377
125,1776663631.802125,1776663633.002125
126,1776663631.807957,1776663633.007957
127,1776663631.813673,1776663633.013673
128,1776663631.819319,1776663633.019319
129,1776663631.825231,1776663633.025231
130,1776663631.830899,1776663633.030899
131,1776663631.836658,1776663633.036659
132,1776663631.842248,1776663633.042248
133,1776663631.847873,1776663633.047873
134,1776663631.853582,1776663633.053582
135,1776663631.859370,1776663633.059370
136,1776663631.865696,1776663633.065696
137,1776663631.871685,1776663633.071685
138,1776663631.877192,1776663633.077193
139,1776663631.882795,1776663633.082795
140,1776663631.888493,1776663633.088493
141,1776663631.894036,1776663633.094036
142,1776663631.899553,1776663633.099553
143,1776663631.905307,1776663633.105307
144,1776663631.911039,1776663633.111039
145,1776663631.917630,1776663633.117630
146,1776663631.923344,1776663633.123344
147,1776663631.928967,1776663633.128967
148,1776663631.934591,1776663633.134591
149,1776663631.940327,1776663633.140327
150,1776663631.946424,1776663633.146424
151,1776663631.952075,1776663633.152076
152,1776663631.957850,1776663633.157850
153,1776663631.963552,1776663633.163552
154,1776663631.969255,1776663633.169255
155,1776663631.975132,1776663633.175133
156,1776663631.980753,1776663633.180753
157,1776663631.986453,1776663633.186453
158,1776663631.992316,1776663633.192316
159,1776663631.998060,1776663633.198061
160,1776663632.003903,1776663633.203903
161,1776663632.009651,1776663633.209651
162,1776663632.015351,1776663633.215351
163,1776663632.021001,1776663633.221001
164,1776663632.026898,1776663633.226898
165,1776663632.032408,1776663633.232408
166,1776663632.038265,1776663633.238265
167,1776663632.043758,1776663633.243758
168,1776663632.049480,1776663633.249480
169,1776663632.055146,1776663633.255147
170,1776663632.060647,1776663633.260647
171,1776663632.066079,1776663633.266079
172,1776663632.071687,1776663633.271687
173,1776663632.077372,1776663633.277372
174,1776663632.083063,1776663633.283063
175,1776663632.088887,1776663633.288887
176,1776663632.094401,1776663633.294401
177,1776663632.099994,1776663633.299994
178,1776663632.106250,1776663633.306250
179,1776663632.112348,1776663633.312348
180,1776663632.118532,1776663633.318532
181,1776663632.124325,1776663633.324325
182,1776663632.129944,1776663633.329944
183,1776663632.135685,1776663633.335685
184,1776663632.141587,1776663633.341587
185,1776663632.147161,1776663633.347162
186,1776663632.153132,1776663633.353132
187,1776663632.159168,1776663633.359168
188,1776663632.165258,1776663633.365258
189,1776663632.171002,1776663633.371002
190,1776663632.177035,1776663633.377035
191,1776663632.182707,1776663633.382707
192,1776663632.188739,1776663633.388739
193,1776663632.194487,1776663633.394487
194,1776663632.200304,1776663633.400304
195,1776663632.206326,1776663633.406326
196,1776663632.212105,1776663633.412105
197,1776663632.218062,1776663633.418062
198,1776663632.224046,1776663633.424046
199,1776663632.229851,1776663633.429851
200,1776663632.235953,1776663633.435953
201,1776663632.241937,1776663633.441937
202,1776663632.247619,1776663633.447619
203,1776663632.253349,1776663633.453349
204,1776663632.259046,1776663633.459046
205,1776663632.264732,1776663633.464732
206,1776663632.270398,1776663633.470398
207,1776663632.276175,1776663633.476175
208,1776663632.281914,1776663633.481914
209,1776663632.287713,1776663633.487713
210,1776663632.293386,1776663633.493386
211,1776663632.298955,1776663633.498955
212,1776663632.304610,1776663633.504610
213,1776663632.310145,1776663633.510145
214,1776663632.315696,1776663633.515697
215,1776663632.321392,1776663633.521392
216,1776663632.327136,1776663633.527136
217,1776663632.332781,1776663633.532781
218,1776663632.338843,1776663633.538843
219,1776663632.344289,1776663633.544289
220,1776663632.349799,1776663633.549799
221,1776663632.355624,1776663633.555624
222,1776663632.361771,1776663633.561771
223,1776663632.367756,1776663633.567756
224,1776663632.373531,1776663633.573531
225,1776663632.379268,1776663633.579268
226,1776663632.384938,1776663633.584938
227,1776663632.390701,1776663633.590701
228,1776663632.396356,1776663633.596356
229,1776663632.402060,1776663633.602060
230,1776663632.407724,1776663633.607724
231,1776663632.413356,1776663633.613356
232,1776663632.419207,1776663633.619207
233,1776663632.425025,1776663633.625025
234,1776663632.430738,1776663633.630738
235,1776663632.436360,1776663633.636360
