t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.001451,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.675808,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.050121,1,0.001,0,0,0,1,1.0,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.304127,43,0.037,5,5,0,38,0.883721,38,0.883721,0,0.0,38,0.883721,0,0.0,0,0.0,34,0.790698,0,4,0.093023,1,50.0,0.0,50.0,0.0
1.562363,87,0.086,10,10,0,77,0.885057,77,0.885057,0,0.0,77,0.885057,0,0.0,0,0.0,0,0.0,0,77,0.885057,1,50.0,0.0,50.0,0.0
1.816553,131,0.118,15,15,0,116,0.885496,116,0.885496,0,0.0,101,0.770992,15,0.114504,0,0.0,44,0.335878,0,72,0.549618,1,50.0,0.0,50.0,0.0
2.070429,175,0.168,20,20,0,155,0.885714,155,0.885714,0,0.0,103,0.588571,50,0.285714,2,0.011429,88,0.502857,0,67,0.382857,1,50.0,0.0,50.0,0.0
2.325594,219,0.218,25,25,0,194,0.885845,194,0.885845,0,0.0,103,0.47032,52,0.237443,39,0.178082,132,0.60274,0,62,0.283105,1,50.0,0.0,50.0,0.0
2.580812,264,0.25,30,26,4,234,0.886364,207,0.784091,27,0.102273,104,0.393939,52,0.19697,51,0.193182,150,0.568182,0,57,0.215909,1,50.0,0.0,50.0,0.0
2.836914,308,0.3,35,26,9,273,0.886364,208,0.675325,65,0.211039,104,0.337662,52,0.168831,52,0.168831,156,0.506494,0,52,0.168831,1,50.0,0.0,50.0,0.0
3.093219,351,0.35,40,26,14,311,0.88604,207,0.589744,104,0.296296,104,0.296296,52,0.148148,51,0.145299,160,0.45584,0,47,0.133903,1,50.0,0.0,50.0,0.0
3.349173,357,0.35,45,26,19,312,0.87395,168,0.470588,144,0.403361,64,0.179272,52,0.145658,52,0.145658,126,0.352941,0,42,0.117647,1,50.0,0.0,50.0,0.0
3.605472,393,0.392,50,26,24,343,0.872774,160,0.407125,183,0.465649,56,0.142494,52,0.132316,52,0.132316,123,0.312977,0,37,0.094148,1,50.0,0.0,50.0,0.0
3.863684,436,0.435,55,26,29,381,0.873853,158,0.362385,223,0.511468,79,0.181193,28,0.06422,51,0.116972,126,0.288991,0,32,0.073394,1,50.0,0.0,50.0,0.0
4.119491,481,0.468,60,26,34,421,0.87526,159,0.330561,262,0.544699,103,0.214137,21,0.043659,35,0.072765,132,0.274428,0,27,0.056133,1,50.0,0.0,50.0,0.0
4.375082,525,0.518,65,26,39,460,0.87619,169,0.321905,291,0.554286,104,0.198095,52,0.099048,13,0.024762,147,0.28,0,22,0.041905,1,50.0,0.0,50.0,0.0
4.631189,569,0.568,70,26,44,499,0.876977,207,0.363796,292,0.513181,105,0.184534,51,0.089631,51,0.089631,190,0.333919,0,17,0.029877,1,50.0,0.0,50.0,0.0
4.888736,614,0.6,75,26,49,539,0.87785,207,0.337134,332,0.540717,103,0.167752,53,0.086319,51,0.083062,195,0.31759,0,12,0.019544,1,50.0,0.0,50.0,0.0
5.149863,658,0.65,80,26,54,578,0.878419,207,0.31459,371,0.56383,102,0.155015,52,0.079027,53,0.080547,200,0.303951,0,7,0.010638,1,50.0,0.0,50.0,0.0
5.410669,702,0.7,85,26,59,617,0.878917,206,0.293447,411,0.58547,102,0.145299,52,0.074074,52,0.074074,204,0.290598,0,2,0.002849,1,50.0,0.0,50.0,0.0
5.695642,748,0.732,90,26,64,658,0.879679,202,0.270053,456,0.609626,100,0.13369,50,0.066845,52,0.069519,5,0.006684,0,197,0.263369,1,50.0,0.0,50.0,0.0
5.957645,793,0.786,95,26,69,698,0.880202,202,0.254729,496,0.625473,100,0.126103,51,0.064313,51,0.064313,10,0.01261,0,192,0.242119,1,50.0,0.0,50.0,0.0
6.215539,837,0.835,100,26,74,737,0.880526,203,0.242533,534,0.637993,103,0.123059,49,0.058542,51,0.060932,16,0.019116,0,187,0.223417,1,50.0,0.0,50.0,0.0
6.477711,882,0.868,105,26,79,777,0.880952,202,0.229025,575,0.651927,102,0.115646,51,0.057823,49,0.055556,20,0.022676,0,182,0.206349,1,50.0,0.0,50.0,0.0
6.738529,926,0.918,110,26,84,816,0.88121,202,0.218143,614,0.663067,102,0.110151,51,0.055076,49,0.052916,25,0.026998,0,177,0.191145,1,50.0,0.0,50.0,0.0
6.99976,970,0.967,115,26,89,855,0.881443,205,0.21134,650,0.670103,102,0.105155,52,0.053608,51,0.052577,33,0.034021,0,172,0.17732,1,50.0,0.0,50.0,0.0
7.266543,1000,1.0,120,26,94,880,0.88,188,0.188,692,0.692,86,0.086,51,0.051,51,0.051,21,0.021,0,167,0.167,1,50.0,0.0,50.0,0.0
7.531502,1000,1.0,125,26,99,875,0.875,143,0.143,732,0.732,41,0.041,51,0.051,51,0.051,0,0.0,0,162,0.162,1,50.0,0.0,50.0,0.0
7.794016,1000,1.0,130,26,104,870,0.87,99,0.099,771,0.771,0,0.0,47,0.047,52,0.052,0,0.0,0,157,0.157,1,50.0,0.0,50.0,0.0
8.064378,1000,1.0,237,26,211,763,0.763,43,0.043,720,0.72,0,0.0,0,0.0,43,0.043,0,0.0,0,50,0.05,0,50.0,0.0,50.0,0.0
8.37746,1000,1.0,946,26,920,54,0.054,0,0.0,54,0.054,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0.054,0,50.0,0.0,50.0,0.0
8.766144,1000,1.0,1000,26,974,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
9.069427,1000,1.0,1000,26,974,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
9.375016,1000,1.0,1000,26,974,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
9.681303,1000,1.0,1000,26,974,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
9.986791,1000,1.0,1000,26,974,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
10.292268,1000,1.0,1000,26,974,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
10.540989,1000,1.0,1000,26,974,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
