t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.00115,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
0.361128,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
0.770656,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
1.024114,5,0.001,1,1,0,4,0.8,4,0.8,0,0.0,4,0.8,0,0.0,0,0.0,4,0.8,4,0,0.0,0,0.0,0.0,0.0,0.0
1.279895,49,0.036,45,45,0,4,0.081633,4,0.081633,0,0.0,4,0.081633,0,0.0,0,0.0,4,0.081633,4,0,0.0,0,0.0,0.0,0.0,0.0
1.531269,88,0.083,85,85,0,3,0.034091,3,0.034091,0,0.0,3,0.034091,0,0.0,0,0.0,3,0.034091,3,0,0.0,0,0.0,0.0,0.0,0.0
1.787704,133,0.118,130,130,0,3,0.022556,3,0.022556,0,0.0,3,0.022556,0,0.0,0,0.0,3,0.022556,3,0,0.0,0,0.0,0.0,0.0,0.0
2.04195,178,0.168,176,176,0,2,0.011236,2,0.011236,0,0.0,2,0.011236,0,0.0,0,0.0,2,0.011236,2,0,0.0,0,0.0,0.0,0.0,0.0
2.29478,222,0.217,221,221,0,1,0.004505,1,0.004505,0,0.0,1,0.004505,0,0.0,0,0.0,1,0.004505,0,0,0.0,0,0.0,0.0,0.0,0.0
2.549854,267,0.25,221,221,0,46,0.172285,46,0.172285,0,0.0,46,0.172285,0,0.0,0,0.0,46,0.172285,46,0,0.0,0,0.0,0.0,0.0,0.0
2.804117,310,0.3,267,267,0,43,0.13871,43,0.13871,0,0.0,43,0.13871,0,0.0,0,0.0,43,0.13871,43,0,0.0,0,0.0,0.0,0.0,0.0
3.060367,355,0.35,310,310,0,45,0.126761,45,0.126761,0,0.0,45,0.126761,0,0.0,0,0.0,45,0.126761,45,0,0.0,0,0.0,0.0,0.0,0.0
3.317229,400,0.4,355,355,0,45,0.1125,45,0.1125,0,0.0,45,0.1125,0,0.0,0,0.0,45,0.1125,45,0,0.0,0,0.0,0.0,0.0,0.0
3.575689,445,0.436,400,400,0,45,0.101124,45,0.101124,0,0.0,45,0.101124,0,0.0,0,0.0,45,0.101124,45,0,0.0,0,0.0,0.0,0.0,0.0
3.830035,490,0.486,445,445,0,45,0.091837,45,0.091837,0,0.0,45,0.091837,0,0.0,0,0.0,45,0.091837,45,0,0.0,0,0.0,0.0,0.0,0.0
4.084599,535,0.518,490,490,0,45,0.084112,45,0.084112,0,0.0,45,0.084112,0,0.0,0,0.0,45,0.084112,45,0,0.0,0,0.0,0.0,0.0,0.0
4.339066,580,0.568,535,535,0,45,0.077586,45,0.077586,0,0.0,45,0.077586,0,0.0,0,0.0,45,0.077586,45,0,0.0,0,0.0,0.0,0.0,0.0
4.597918,626,0.618,581,581,0,45,0.071885,45,0.071885,0,0.0,45,0.071885,0,0.0,0,0.0,45,0.071885,45,0,0.0,0,0.0,0.0,0.0,0.0
4.856869,672,0.668,626,626,0,46,0.068452,46,0.068452,0,0.0,46,0.068452,0,0.0,0,0.0,46,0.068452,46,0,0.0,0,0.0,0.0,0.0,0.0
5.115904,718,0.718,672,672,0,46,0.064067,46,0.064067,0,0.0,46,0.064067,0,0.0,0,0.0,46,0.064067,46,0,0.0,0,0.0,0.0,0.0,0.0
5.373581,763,0.75,718,718,0,45,0.058978,45,0.058978,0,0.0,45,0.058978,0,0.0,0,0.0,45,0.058978,45,0,0.0,0,0.0,0.0,0.0,0.0
5.63589,806,0.8,763,763,0,43,0.05335,43,0.05335,0,0.0,43,0.05335,0,0.0,0,0.0,43,0.05335,43,0,0.0,0,0.0,0.0,0.0,0.0
5.897244,849,0.832,806,806,0,43,0.050648,43,0.050648,0,0.0,43,0.050648,0,0.0,0,0.0,43,0.050648,43,0,0.0,0,0.0,0.0,0.0,0.0
6.155545,891,0.882,851,851,0,40,0.044893,40,0.044893,0,0.0,40,0.044893,0,0.0,0,0.0,40,0.044893,40,0,0.0,0,0.0,0.0,0.0,0.0
6.416246,937,0.936,896,896,0,41,0.043757,41,0.043757,0,0.0,41,0.043757,0,0.0,0,0.0,41,0.043757,41,0,0.0,0,0.0,0.0,0.0,0.0
6.672102,983,0.968,941,941,0,42,0.042726,42,0.042726,0,0.0,42,0.042726,0,0.0,0,0.0,42,0.042726,41,0,0.0,0,0.0,0.0,0.0,0.0
6.946079,1000,1.0,986,986,0,14,0.014,14,0.014,0,0.0,14,0.014,0,0.0,0,0.0,14,0.014,14,0,0.0,0,0.0,0.0,0.0,0.0
7.251103,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
7.55442,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
7.85796,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
8.163179,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
8.468939,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
