t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000848,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.381875,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.635264,27,0.019,19,19,0,8,0.296296,8,0.296296,0,0.0,8,0.296296,0,0.0,0,0.0,8,0.296296,0,0,0.0,1,8.0,0.0,8.0,0.0
1.394731,59,0.059,44,44,0,15,0.254237,15,0.254237,0,0.0,6,0.101695,9,0.152542,0,0.0,0,0.0,0,15,0.254237,1,8.0,0.0,8.0,0.0
1.652909,98,0.089,73,73,0,25,0.255102,25,0.255102,0,0.0,25,0.255102,0,0.0,0,0.0,20,0.204082,0,5,0.05102,1,8.0,0.0,8.0,0.0
1.91223,138,0.131,99,99,0,39,0.282609,39,0.282609,0,0.0,39,0.282609,0,0.0,0,0.0,31,0.224638,0,8,0.057971,1,8.0,0.0,8.0,0.0
2.170035,177,0.165,126,126,0,51,0.288136,51,0.288136,0,0.0,51,0.288136,0,0.0,0,0.0,26,0.146893,0,25,0.141243,1,8.0,0.0,8.0,0.0
2.435657,210,0.2,152,152,0,58,0.27619,58,0.27619,0,0.0,58,0.27619,0,0.0,0,0.0,2,0.009524,0,56,0.266667,1,8.0,0.0,8.0,0.0
2.696632,251,0.25,181,181,0,70,0.278884,70,0.278884,0,0.0,70,0.278884,0,0.0,0,0.0,43,0.171315,0,27,0.10757,1,8.0,0.0,8.0,0.0
2.953804,284,0.279,206,206,0,78,0.274648,78,0.274648,0,0.0,78,0.274648,0,0.0,0,0.0,76,0.267606,0,2,0.007042,1,8.0,0.0,8.0,0.0
3.208797,323,0.316,234,234,0,89,0.275542,89,0.275542,0,0.0,87,0.26935,2,0.006192,0,0.0,35,0.108359,0,54,0.167183,1,8.0,0.0,8.0,0.0
3.470834,354,0.35,260,260,0,94,0.265537,94,0.265537,0,0.0,81,0.228814,13,0.036723,0,0.0,66,0.186441,0,28,0.079096,1,8.0,0.0,8.0,0.0
3.731991,396,0.396,289,289,0,107,0.270202,107,0.270202,0,0.0,84,0.212121,23,0.058081,0,0.0,2,0.005051,0,105,0.265152,1,8.0,0.0,8.0,0.0
3.988983,435,0.0,318,318,0,117,0.268966,117,0.268966,0,0.0,89,0.204598,28,0.064368,0,0.0,41,0.094253,0,76,0.174713,1,8.0,0.0,8.0,0.0
4.250383,465,0.45,348,348,0,117,0.251613,117,0.251613,0,0.0,83,0.178495,34,0.073118,0,0.0,71,0.152688,0,46,0.098925,1,8.0,0.0,8.0,0.0
