t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000324,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
0.28158,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
0.585855,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
0.889642,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
1.140015,22,0.017,1,1,0,21,0.954545,21,0.954545,0,0.0,21,0.954545,0,0.0,0,0.0,21,0.954545,21,0,0.0,0,0.0,0.0,0.0,0.0
1.393745,66,0.05,52,52,0,14,0.212121,14,0.212121,0,0.0,14,0.212121,0,0.0,0,0.0,14,0.212121,14,0,0.0,0,0.0,0.0,0.0,0.0
1.649785,109,0.1,96,96,0,13,0.119266,13,0.119266,0,0.0,13,0.119266,0,0.0,0,0.0,13,0.119266,13,0,0.0,0,0.0,0.0,0.0,0.0
1.903496,154,0.15,142,142,0,12,0.077922,12,0.077922,0,0.0,12,0.077922,0,0.0,0,0.0,12,0.077922,12,0,0.0,0,0.0,0.0,0.0,0.0
2.157542,199,0.186,188,188,0,11,0.055276,11,0.055276,0,0.0,11,0.055276,0,0.0,0,0.0,11,0.055276,11,0,0.0,0,0.0,0.0,0.0,0.0
2.41168,244,0.236,233,233,0,11,0.045082,11,0.045082,0,0.0,11,0.045082,0,0.0,0,0.0,11,0.045082,11,0,0.0,0,0.0,0.0,0.0,0.0
2.665529,289,0.286,279,279,0,10,0.034602,10,0.034602,0,0.0,10,0.034602,0,0.0,0,0.0,10,0.034602,10,0,0.0,0,0.0,0.0,0.0,0.0
2.921233,334,0.318,324,324,0,10,0.02994,10,0.02994,0,0.0,10,0.02994,0,0.0,0,0.0,10,0.02994,10,0,0.0,0,0.0,0.0,0.0,0.0
3.17424,379,0.368,370,370,0,9,0.023747,9,0.023747,0,0.0,9,0.023747,0,0.0,0,0.0,9,0.023747,9,0,0.0,0,0.0,0.0,0.0,0.0
3.428834,424,0.418,416,416,0,8,0.018868,8,0.018868,0,0.0,8,0.018868,0,0.0,0,0.0,8,0.018868,8,0,0.0,0,0.0,0.0,0.0,0.0
3.685609,469,0.468,461,461,0,8,0.017058,8,0.017058,0,0.0,8,0.017058,0,0.0,0,0.0,8,0.017058,8,0,0.0,0,0.0,0.0,0.0,0.0
3.938917,514,0.5,507,507,0,7,0.013619,7,0.013619,0,0.0,7,0.013619,0,0.0,0,0.0,7,0.013619,7,0,0.0,0,0.0,0.0,0.0,0.0
4.191916,559,0.55,553,553,0,6,0.010733,6,0.010733,0,0.0,6,0.010733,0,0.0,0,0.0,6,0.010733,6,0,0.0,0,0.0,0.0,0.0,0.0
4.447122,604,0.6,599,599,0,5,0.008278,5,0.008278,0,0.0,5,0.008278,0,0.0,0,0.0,5,0.008278,5,0,0.0,0,0.0,0.0,0.0,0.0
4.704922,650,0.65,645,645,0,5,0.007692,5,0.007692,0,0.0,5,0.007692,0,0.0,0,0.0,5,0.007692,5,0,0.0,0,0.0,0.0,0.0,0.0
4.961678,695,0.686,690,690,0,5,0.007194,5,0.007194,0,0.0,5,0.007194,0,0.0,0,0.0,5,0.007194,5,0,0.0,0,0.0,0.0,0.0,0.0
5.216959,740,0.736,735,735,0,5,0.006757,5,0.006757,0,0.0,5,0.006757,0,0.0,0,0.0,5,0.006757,5,0,0.0,0,0.0,0.0,0.0,0.0
5.474511,786,0.786,781,781,0,5,0.006361,5,0.006361,0,0.0,5,0.006361,0,0.0,0,0.0,5,0.006361,5,0,0.0,0,0.0,0.0,0.0,0.0
5.732771,831,0.817,826,826,0,5,0.006017,5,0.006017,0,0.0,5,0.006017,0,0.0,0,0.0,5,0.006017,5,0,0.0,0,0.0,0.0,0.0,0.0
5.993119,877,0.868,871,871,0,6,0.006842,6,0.006842,0,0.0,6,0.006842,0,0.0,0,0.0,6,0.006842,6,0,0.0,0,0.0,0.0,0.0,0.0
6.253528,923,0.918,917,917,0,6,0.006501,6,0.006501,0,0.0,6,0.006501,0,0.0,0,0.0,6,0.006501,6,0,0.0,0,0.0,0.0,0.0,0.0
6.512468,969,0.968,962,962,0,7,0.007224,7,0.007224,0,0.0,7,0.007224,0,0.0,0,0.0,7,0.007224,7,0,0.0,0,0.0,0.0,0.0,0.0
6.863661,1000,1.0,962,962,0,38,0.038,38,0.038,0,0.0,38,0.038,0,0.0,0,0.0,38,0.038,38,0,0.0,0,0.0,0.0,0.0,0.0
7.166867,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
7.470619,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
7.874252,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
8.177988,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
8.483073,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
8.789433,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
8.994428,1000,1.0,1000,1000,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
