t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000375,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.437781,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.841747,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.109607,19,0.001,0,0,0,19,1.0,19,1.0,0,0.0,19,1.0,0,0.0,0,0.0,12,0.631579,2,7,0.368421,1,50.0,0.0,50.0,0.0
1.362068,63,0.05,0,0,0,63,1.0,63,1.0,0,0.0,63,1.0,0,0.0,0,0.0,61,0.968254,7,2,0.031746,1,50.0,0.0,50.0,0.0
1.619572,109,0.1,11,11,0,98,0.899083,98,0.899083,0,0.0,98,0.899083,0,0.0,0,0.0,19,0.174312,0,79,0.724771,1,50.0,0.0,50.0,0.0
1.872211,153,0.15,11,11,0,142,0.928105,142,0.928105,0,0.0,106,0.69281,36,0.235294,0,0.0,68,0.444444,5,74,0.48366,1,50.0,0.0,50.0,0.0
2.126475,198,0.185,11,11,0,187,0.944444,187,0.944444,0,0.0,106,0.535354,53,0.267677,28,0.141414,118,0.59596,10,69,0.348485,1,50.0,0.0,50.0,0.0
2.380674,242,0.236,11,11,0,231,0.954545,212,0.876033,19,0.078512,105,0.433884,54,0.22314,53,0.219008,148,0.61157,15,64,0.264463,1,50.0,0.0,50.0,0.0
2.635507,287,0.286,11,11,0,276,0.961672,212,0.738676,64,0.222997,107,0.372822,52,0.181185,53,0.184669,153,0.533101,20,59,0.205575,1,50.0,0.0,50.0,0.0
2.88939,333,0.318,11,11,0,322,0.966967,212,0.636637,110,0.33033,107,0.321321,53,0.159159,52,0.156156,158,0.474474,25,54,0.162162,1,50.0,0.0,50.0,0.0
3.143975,378,0.368,11,11,0,367,0.970899,213,0.563492,154,0.407407,107,0.283069,53,0.140212,53,0.140212,164,0.433862,30,49,0.12963,1,50.0,0.0,50.0,0.0
3.401112,423,0.418,42,11,31,381,0.900709,212,0.501182,169,0.399527,106,0.250591,53,0.125296,53,0.125296,167,0.394799,3,45,0.106383,1,50.0,0.0,50.0,0.0
3.657797,468,0.468,42,11,31,426,0.910256,213,0.455128,213,0.455128,106,0.226496,53,0.113248,54,0.115385,173,0.369658,8,40,0.08547,1,50.0,0.0,50.0,0.0
3.914478,514,0.5,42,11,31,472,0.918288,212,0.412451,260,0.505837,106,0.206226,53,0.103113,53,0.103113,177,0.344358,13,35,0.068093,1,50.0,0.0,50.0,0.0
4.17142,559,0.55,42,11,31,517,0.924866,213,0.381038,304,0.543828,107,0.191413,53,0.094812,53,0.094812,183,0.32737,18,30,0.053667,1,50.0,0.0,50.0,0.0
4.426911,605,0.6,42,11,31,563,0.930579,212,0.350413,351,0.580165,106,0.175207,54,0.089256,52,0.08595,187,0.309091,23,25,0.041322,1,50.0,0.0,50.0,0.0
4.683733,650,0.636,42,11,31,608,0.935385,212,0.326154,396,0.609231,106,0.163077,53,0.081538,53,0.081538,192,0.295385,28,20,0.030769,1,50.0,0.0,50.0,0.0
4.943387,696,0.686,73,11,62,623,0.895115,212,0.304598,411,0.590517,106,0.152299,53,0.076149,53,0.076149,196,0.281609,1,16,0.022989,1,50.0,0.0,50.0,0.0
5.199651,734,0.729,73,11,62,661,0.900545,205,0.279292,456,0.621253,99,0.134877,53,0.072207,53,0.072207,194,0.264305,6,11,0.014986,1,50.0,0.0,50.0,0.0
5.455615,778,0.768,73,11,62,705,0.90617,204,0.262211,501,0.643959,98,0.125964,53,0.068123,53,0.068123,198,0.254499,11,6,0.007712,1,50.0,0.0,50.0,0.0
5.717056,824,0.818,73,11,62,751,0.911408,203,0.246359,548,0.665049,105,0.127427,45,0.054612,53,0.06432,202,0.245146,16,1,0.001214,1,50.0,0.0,50.0,0.0
5.980537,870,0.868,73,11,62,797,0.916092,204,0.234483,593,0.681609,106,0.121839,52,0.05977,46,0.052874,8,0.009195,21,196,0.225287,1,50.0,0.0,50.0,0.0
6.237666,916,0.9,73,11,62,843,0.920306,211,0.230349,632,0.689956,107,0.116812,52,0.056769,52,0.056769,20,0.021834,26,191,0.208515,1,50.0,0.0,50.0,0.0
6.504614,963,0.95,103,11,92,860,0.893043,212,0.220145,648,0.672897,106,0.110073,53,0.055036,53,0.055036,25,0.025961,0,187,0.194185,1,50.0,0.0,50.0,0.0
6.762346,1000,1.0,103,11,92,897,0.897,203,0.203,694,0.694,97,0.097,53,0.053,53,0.053,21,0.021,5,182,0.182,1,50.0,0.0,50.0,0.0
7.02788,1000,1.0,103,11,92,897,0.897,157,0.157,740,0.74,51,0.051,52,0.052,54,0.054,0,0.0,10,177,0.177,1,50.0,0.0,50.0,0.0
7.285799,1000,1.0,103,11,92,897,0.897,111,0.111,786,0.786,6,0.006,53,0.053,52,0.052,0,0.0,15,172,0.172,1,50.0,0.0,50.0,0.0
7.562735,1000,1.0,103,11,92,897,0.897,62,0.062,835,0.835,0,0.0,9,0.009,53,0.053,0,0.0,20,167,0.167,1,50.0,0.0,50.0,0.0
7.829269,1000,1.0,103,11,92,897,0.897,15,0.015,882,0.882,0,0.0,0,0.0,15,0.015,0,0.0,25,162,0.162,1,50.0,0.0,50.0,0.0
8.091946,1000,1.0,103,11,92,897,0.897,0,0.0,897,0.897,0,0.0,0,0.0,0,0.0,0,0.0,388,199,0.199,0,50.0,0.0,50.0,0.0
8.531609,1000,1.0,517,11,506,483,0.483,0,0.0,483,0.483,0,0.0,0,0.0,0,0.0,0,0.0,483,0,0.0,0,50.0,0.0,50.0,0.0
8.835074,1000,1.0,517,11,506,483,0.483,0,0.0,483,0.483,0,0.0,0,0.0,0,0.0,0,0.0,483,0,0.0,0,50.0,0.0,50.0,0.0
9.138752,1000,1.0,517,11,506,483,0.483,0,0.0,483,0.483,0,0.0,0,0.0,0,0.0,0,0.0,483,0,0.0,0,50.0,0.0,50.0,0.0
9.442699,1000,1.0,517,11,506,483,0.483,0,0.0,483,0.483,0,0.0,0,0.0,0,0.0,0,0.0,483,0,0.0,0,50.0,0.0,50.0,0.0
9.846964,1000,1.0,517,11,506,483,0.483,0,0.0,483,0.483,0,0.0,0,0.0,0,0.0,0,0.0,483,0,0.0,0,50.0,0.0,50.0,0.0
10.150511,1000,1.0,1000,11,989,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
10.454485,1000,1.0,1000,11,989,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
10.758423,1000,1.0,1000,11,989,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
11.163531,1000,1.0,1000,11,989,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
11.466413,1000,1.0,1000,11,989,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
11.770055,1000,1.0,1000,11,989,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
11.976209,1000,1.0,1000,11,989,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
