t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.00045,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
0.29479,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
0.602076,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
0.906261,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
1.162127,30,0.019,1,1,0,29,0.966667,29,0.966667,0,0.0,29,0.966667,0,0.0,0,0.0,29,0.966667,29,0,0.0,0,0.0,0.0,0.0,0.0
1.415466,74,0.068,45,45,0,29,0.391892,29,0.391892,0,0.0,29,0.391892,0,0.0,0,0.0,29,0.391892,29,0,0.0,0,0.0,0.0,0.0,0.0
1.668281,118,0.118,90,90,0,28,0.237288,28,0.237288,0,0.0,28,0.237288,0,0.0,0,0.0,28,0.237288,28,0,0.0,0,0.0,0.0,0.0,0.0
1.921864,161,0.15,133,133,0,28,0.173913,28,0.173913,0,0.0,28,0.173913,0,0.0,0,0.0,28,0.173913,28,0,0.0,0,0.0,0.0,0.0,0.0
2.176237,205,0.2,178,178,0,27,0.131707,27,0.131707,0,0.0,27,0.131707,0,0.0,0,0.0,27,0.131707,27,0,0.0,0,0.0,0.0,0.0,0.0
2.432981,250,0.25,222,222,0,28,0.112,28,0.112,0,0.0,28,0.112,0,0.0,0,0.0,28,0.112,28,0,0.0,0,0.0,0.0,0.0,0.0
