t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.004943,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.338761,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.664822,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.990976,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.245921,43,0.037,29,29,0,14,0.325581,14,0.325581,0,0.0,14,0.325581,0,0.0,0,0.0,14,0.325581,0,0,0.0,1,8.0,0.0,8.0,0.0
1.504997,89,0.086,59,59,0,30,0.337079,30,0.337079,0,0.0,30,0.337079,0,0.0,0,0.0,30,0.337079,0,0,0.0,1,8.0,0.0,8.0,0.0
1.76493,135,0.118,89,89,0,46,0.340741,46,0.340741,0,0.0,46,0.340741,0,0.0,0,0.0,46,0.340741,0,0,0.0,1,8.0,0.0,8.0,0.0
2.022353,181,0.168,119,119,0,62,0.342541,62,0.342541,0,0.0,62,0.342541,0,0.0,0,0.0,62,0.342541,0,0,0.0,1,8.0,0.0,8.0,0.0
2.282366,225,0.219,149,149,0,76,0.337778,76,0.337778,0,0.0,76,0.337778,0,0.0,0,0.0,76,0.337778,0,0,0.0,1,8.0,0.0,8.0,0.0
2.539998,272,0.269,179,179,0,93,0.341912,93,0.341912,0,0.0,93,0.341912,0,0.0,0,0.0,93,0.341912,0,0,0.0,1,8.0,0.0,8.0,0.0
2.797847,318,0.318,209,209,0,109,0.342767,109,0.342767,0,0.0,108,0.339623,1,0.003145,0,0.0,109,0.342767,0,0,0.0,1,8.0,0.0,8.0,0.0
3.055994,364,0.35,239,239,0,125,0.343407,125,0.343407,0,0.0,107,0.293956,18,0.049451,0,0.0,125,0.343407,0,0,0.0,1,8.0,0.0,8.0,0.0
3.309454,409,0.4,268,268,0,141,0.344743,141,0.344743,0,0.0,107,0.261614,34,0.08313,0,0.0,141,0.344743,0,0,0.0,1,8.0,0.0,8.0,0.0
3.571084,456,0.45,298,298,0,158,0.346491,158,0.346491,0,0.0,107,0.234649,51,0.111842,0,0.0,158,0.346491,0,0,0.0,1,8.0,0.0,8.0,0.0
3.829503,503,0.5,328,328,0,175,0.347913,175,0.347913,0,0.0,108,0.214712,53,0.105368,14,0.027833,175,0.347913,0,0,0.0,1,8.0,0.0,8.0,0.0
4.091288,549,0.536,358,358,0,191,0.347905,191,0.347905,0,0.0,107,0.1949,54,0.098361,30,0.054645,191,0.347905,0,0,0.0,1,8.0,0.0,8.0,0.0
4.353117,596,0.586,388,388,0,208,0.348993,208,0.348993,0,0.0,107,0.17953,54,0.090604,47,0.078859,208,0.348993,0,0,0.0,1,8.0,0.0,8.0,0.0
4.613637,642,0.636,418,399,19,224,0.34891,215,0.334891,9,0.014019,107,0.166667,54,0.084112,54,0.084112,215,0.334891,0,0,0.0,1,8.0,0.0,8.0,0.0
4.876702,689,0.686,448,399,49,241,0.349782,215,0.312046,26,0.037736,107,0.155298,54,0.078374,54,0.078374,215,0.312046,0,0,0.0,1,8.0,0.0,8.0,0.0
5.137102,736,0.719,478,399,79,258,0.350543,214,0.290761,44,0.059783,107,0.14538,54,0.07337,53,0.072011,214,0.290761,0,0,0.0,1,8.0,0.0,8.0,0.0
5.39946,782,0.768,507,399,108,275,0.351662,214,0.273657,61,0.078005,107,0.136829,54,0.069054,53,0.067775,214,0.273657,0,0,0.0,1,8.0,0.0,8.0,0.0
5.659904,827,0.818,536,399,137,291,0.351874,211,0.255139,80,0.096735,104,0.125756,54,0.065296,53,0.064087,211,0.255139,0,0,0.0,1,8.0,0.0,8.0,0.0
5.924934,874,0.868,566,399,167,308,0.352403,212,0.242563,96,0.10984,105,0.120137,53,0.060641,54,0.061785,212,0.242563,0,0,0.0,1,8.0,0.0,8.0,0.0
6.187128,920,0.918,595,399,196,325,0.353261,210,0.228261,115,0.125,105,0.11413,52,0.056522,53,0.057609,210,0.228261,0,0,0.0,1,8.0,0.0,8.0,0.0
6.455824,965,0.95,625,399,226,340,0.352332,208,0.215544,132,0.136788,104,0.107772,52,0.053886,52,0.053886,208,0.215544,0,0,0.0,1,8.0,0.0,8.0,0.0
6.71926,1000,1.0,655,399,256,345,0.345,195,0.195,150,0.15,90,0.09,53,0.053,52,0.052,195,0.195,0,0,0.0,1,8.0,0.0,8.0,0.0
6.995177,1000,1.0,684,399,285,316,0.316,149,0.149,167,0.167,45,0.045,51,0.051,53,0.053,149,0.149,0,0,0.0,1,8.0,0.0,8.0,0.0
7.25559,1000,1.0,713,399,314,287,0.287,104,0.104,183,0.183,0,0.0,53,0.053,51,0.051,104,0.104,0,0,0.0,1,8.0,0.0,8.0,0.0
7.518677,1000,1.0,743,399,344,257,0.257,60,0.06,197,0.197,0,0.0,6,0.006,54,0.054,60,0.06,0,0,0.0,1,8.0,0.0,8.0,0.0
7.780826,1000,1.0,773,399,374,227,0.227,13,0.013,214,0.214,0,0.0,0,0.0,13,0.013,13,0.013,0,0,0.0,1,8.0,0.0,8.0,0.0
8.036649,1000,1.0,883,399,484,117,0.117,0,0.0,117,0.117,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
8.385582,1000,1.0,1000,399,601,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
8.696544,1000,1.0,1000,399,601,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.0032,1000,1.0,1000,399,601,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.310519,1000,1.0,1000,399,601,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.617107,1000,1.0,1000,399,601,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
9.924903,1000,1.0,1000,399,601,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
10.137482,1000,1.0,1000,399,601,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,8.0,0.0,8.0,0.0
