t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000329,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.277475,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.584096,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
0.88826,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
1.141222,5,0.001,1,1,0,4,0.8,4,0.8,0,0.0,4,0.8,0,0.0,0,0.0,4,0.8,4,0,0.0,0,0.0,0.0,0.0,2.8
1.396987,50,0.05,1,1,0,49,0.98,49,0.98,0,0.0,49,0.98,0,0.0,0,0.0,49,0.98,49,0,0.0,0,0.0,0.0,0.0,2.8
1.651336,95,0.086,1,1,0,94,0.989474,94,0.989474,0,0.0,94,0.989474,0,0.0,0,0.0,94,0.989474,94,0,0.0,0,0.0,0.0,0.0,2.8
1.907314,140,0.136,134,134,0,6,0.042857,6,0.042857,0,0.0,6,0.042857,0,0.0,0,0.0,6,0.042857,6,0,0.0,0,0.0,0.0,0.0,2.8
2.164037,180,0.166,134,134,0,46,0.255556,46,0.255556,0,0.0,46,0.255556,0,0.0,0,0.0,46,0.255556,46,0,0.0,0,0.0,0.0,0.0,2.8
5.096701,683,0.667,200,134,66,483,0.707174,207,0.303075,276,0.4041,103,0.150805,53,0.077599,51,0.074671,207,0.303075,0,0,0.0,0,0.0,0.0,0.0,2.8
5.357878,726,0.717,200,134,66,526,0.724518,205,0.282369,321,0.442149,100,0.137741,52,0.071625,53,0.073003,205,0.282369,526,0,0.0,0,0.0,0.0,0.0,2.8
5.618421,772,0.768,200,134,66,572,0.740933,205,0.265544,367,0.475389,102,0.132124,51,0.066062,52,0.067358,205,0.265544,572,0,0.0,0,0.0,0.0,0.0,2.8
5.914073,825,0.819,814,334,480,11,0.013333,11,0.013333,0,0.0,11,0.013333,0,0.0,0,0.0,11,0.013333,0,0,0.0,0,0.0,0.0,0.0,2.8
6.170827,870,0.868,814,334,480,56,0.064368,56,0.064368,0,0.0,56,0.064368,0,0.0,0,0.0,56,0.064368,56,0,0.0,0,0.0,0.0,0.0,2.8
6.431564,916,0.9,814,334,480,102,0.111354,102,0.111354,0,0.0,102,0.111354,0,0.0,0,0.0,102,0.111354,102,0,0.0,0,0.0,0.0,0.0,2.8
6.691167,962,0.95,958,478,480,4,0.004158,4,0.004158,0,0.0,4,0.004158,0,0.0,0,0.0,4,0.004158,4,0,0.0,0,0.0,0.0,0.0,2.8
7.090613,1000,1.0,958,478,480,42,0.042,42,0.042,0,0.0,42,0.042,0,0.0,0,0.0,42,0.042,42,0,0.0,0,0.0,0.0,0.0,2.8
7.393841,1000,1.0,958,478,480,42,0.042,42,0.042,0,0.0,20,0.02,22,0.022,0,0.0,42,0.042,42,0,0.0,0,0.0,0.0,0.0,2.8
7.798741,1000,1.0,1000,520,480,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.202785,1000,1.0,1000,520,480,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.60814,1000,1.0,1000,520,480,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
8.912638,1000,1.0,1000,520,480,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
9.21637,1000,1.0,1000,520,480,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
9.626891,1000,1.0,1000,520,480,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,2.8
