t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000622,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.402496,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.808002,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.213706,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.464565,38,0.037,0,0,0,38,1.0,38,1.0,0,0.0,38,1.0,0,0.0,0,0.0,38,1.0,26,0,0.0,1,8.0,0.0,8.0,0.0
1.72118,84,0.068,42,42,0,42,0.5,42,0.5,0,0.0,42,0.5,0,0.0,0,0.0,37,0.440476,13,5,0.059524,1,8.0,0.0,8.0,0.0
1.97245,128,0.118,42,42,0,86,0.671875,86,0.671875,0,0.0,86,0.671875,0,0.0,0,0.0,79,0.617188,43,7,0.054688,1,8.0,0.0,8.0,0.0
2.224609,173,0.168,42,42,0,131,0.757225,131,0.757225,0,0.0,106,0.612717,25,0.144509,0,0.0,106,0.612717,73,25,0.144509,1,8.0,0.0,8.0,0.0
2.478274,218,0.2,42,42,0,176,0.807339,176,0.807339,0,0.0,106,0.486239,53,0.243119,17,0.077982,110,0.504587,103,66,0.302752,1,8.0,0.0,8.0,0.0
2.739973,263,0.25,42,42,0,221,0.840304,211,0.802281,10,0.038023,105,0.39924,53,0.201521,53,0.201521,176,0.669202,134,35,0.13308,1,8.0,0.0,8.0,0.0
2.995039,307,0.3,42,42,0,265,0.863192,210,0.684039,55,0.179153,104,0.338762,53,0.172638,53,0.172638,205,0.667752,164,5,0.016287,1,8.0,0.0,8.0,0.0
