case_id,produced_at_epoch,deadline_at_epoch
0,1776663008.962981,1776663010.162982
1,1776663008.974788,1776663010.174788
2,1776663008.980632,1776663010.180632
3,1776663008.986433,1776663010.186433
4,1776663008.992214,1776663010.192214
5,1776663008.997957,1776663010.197957
6,1776663009.003810,1776663010.203810
7,1776663009.009579,1776663010.209579
8,1776663009.015356,1776663010.215356
9,1776663009.021095,1776663010.221095
10,1776663009.027005,1776663010.227005
11,1776663009.032533,1776663010.232533
12,1776663009.039173,1776663010.239173
13,1776663009.044998,1776663010.244998
14,1776663009.050721,1776663010.250721
15,1776663009.056538,1776663010.256538
16,1776663009.062147,1776663010.262147
17,1776663009.067816,1776663010.267816
18,1776663009.073489,1776663010.273489
19,1776663009.079585,1776663010.279585
20,1776663009.085225,1776663010.285225
21,1776663009.090845,1776663010.290845
22,1776663009.096271,1776663010.296271
23,1776663009.101674,1776663010.301674
24,1776663009.107296,1776663010.307296
25,1776663009.112785,1776663010.312785
26,1776663009.118272,1776663010.318272
27,1776663009.123840,1776663010.323840
28,1776663009.129488,1776663010.329488
29,1776663009.135226,1776663010.335226
30,1776663009.140847,1776663010.340847
31,1776663009.146550,1776663010.346550
32,1776663009.152274,1776663010.352274
33,1776663009.157985,1776663010.357985
34,1776663009.163667,1776663010.363667
35,1776663009.169549,1776663010.369549
36,1776663009.175410,1776663010.375410
37,1776663009.181335,1776663010.381335
38,1776663009.186913,1776663010.386913
39,1776663009.192466,1776663010.392467
40,1776663009.197940,1776663010.397940
41,1776663009.203499,1776663010.403499
42,1776663009.209333,1776663010.409333
43,1776663009.215018,1776663010.415018
44,1776663009.220799,1776663010.420799
45,1776663009.226395,1776663010.426395
46,1776663009.231951,1776663010.431951
47,1776663009.237534,1776663010.437534
48,1776663009.243098,1776663010.443098
49,1776663009.248531,1776663010.448531
50,1776663009.254481,1776663010.454481
51,1776663009.259984,1776663010.459984
52,1776663009.265587,1776663010.465587
53,1776663009.271378,1776663010.471378
54,1776663009.277020,1776663010.477020
55,1776663009.282422,1776663010.482422
