t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.004866,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.35659,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.657854,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.959211,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.216193,36,0.019,5,5,0,31,0.861111,31,0.861111,0,0.0,31,0.861111,0,0.0,0,0.0,31,0.861111,0,0,0.0,1,50.0,0.0,50.0,0.0
1.47095,81,0.068,10,10,0,71,0.876543,71,0.876543,0,0.0,71,0.876543,0,0.0,0,0.0,71,0.876543,0,0,0.0,1,50.0,0.0,50.0,0.0
1.725271,125,0.118,15,15,0,110,0.88,110,0.88,0,0.0,105,0.84,5,0.04,0,0.0,110,0.88,0,0,0.0,1,50.0,0.0,50.0,0.0
1.979822,170,0.168,20,20,0,150,0.882353,150,0.882353,0,0.0,106,0.623529,44,0.258824,0,0.0,150,0.882353,0,0,0.0,1,50.0,0.0,50.0,0.0
2.235181,215,0.2,25,25,0,190,0.883721,190,0.883721,0,0.0,105,0.488372,54,0.251163,31,0.144186,190,0.883721,0,0,0.0,1,50.0,0.0,50.0,0.0
2.491805,260,0.25,30,27,3,230,0.884615,211,0.811538,19,0.073077,106,0.407692,52,0.2,53,0.203846,211,0.811538,0,0,0.0,1,50.0,0.0,50.0,0.0
2.74695,304,0.3,35,27,8,269,0.884868,211,0.694079,58,0.190789,105,0.345395,53,0.174342,53,0.174342,211,0.694079,0,0,0.0,1,50.0,0.0,50.0,0.0
3.004135,350,0.35,40,27,13,310,0.885714,211,0.602857,99,0.282857,106,0.302857,52,0.148571,53,0.151429,211,0.602857,0,0,0.0,1,50.0,0.0,50.0,0.0
3.259809,394,0.386,45,27,18,349,0.885787,211,0.535533,138,0.350254,105,0.266497,54,0.137056,52,0.13198,211,0.535533,0,0,0.0,1,50.0,0.0,50.0,0.0
3.515893,440,0.436,50,27,23,390,0.886364,212,0.481818,178,0.404545,107,0.243182,52,0.118182,53,0.120455,212,0.481818,0,0,0.0,1,50.0,0.0,50.0,0.0
