t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.007077,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.358448,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.659568,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.960709,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.214653,37,0.037,5,5,0,32,0.864865,32,0.864865,0,0.0,32,0.864865,0,0.0,0,0.0,32,0.864865,0,0,0.0,1,50.0,0.0,50.0,0.0
1.468167,83,0.069,10,10,0,73,0.879518,73,0.879518,0,0.0,73,0.879518,0,0.0,0,0.0,73,0.879518,0,0,0.0,1,50.0,0.0,50.0,0.0
1.722181,128,0.118,15,15,0,113,0.882812,113,0.882812,0,0.0,107,0.835938,6,0.046875,0,0.0,113,0.882812,0,0,0.0,1,50.0,0.0,50.0,0.0
1.977171,172,0.168,20,20,0,152,0.883721,152,0.883721,0,0.0,105,0.610465,47,0.273256,0,0.0,152,0.883721,0,0,0.0,1,50.0,0.0,50.0,0.0
2.232747,216,0.2,25,25,0,191,0.884259,191,0.884259,0,0.0,104,0.481481,53,0.24537,34,0.157407,191,0.884259,0,0,0.0,1,50.0,0.0,50.0,0.0
2.488581,261,0.25,30,27,3,231,0.885057,210,0.804598,21,0.08046,104,0.398467,52,0.199234,54,0.206897,210,0.804598,0,0,0.0,1,50.0,0.0,50.0,0.0
2.745703,306,0.3,35,27,8,271,0.885621,209,0.683007,62,0.202614,105,0.343137,51,0.166667,53,0.173203,209,0.683007,0,0,0.0,1,50.0,0.0,50.0,0.0
3.001886,351,0.35,40,27,13,311,0.88604,210,0.598291,101,0.287749,106,0.301994,52,0.148148,52,0.148148,210,0.598291,0,0,0.0,1,50.0,0.0,50.0,0.0
3.259631,396,0.386,45,27,18,351,0.886364,209,0.527778,142,0.358586,105,0.265152,52,0.131313,52,0.131313,209,0.527778,0,0,0.0,1,50.0,0.0,50.0,0.0
3.516038,441,0.436,50,27,23,391,0.886621,210,0.47619,181,0.410431,105,0.238095,53,0.120181,52,0.117914,210,0.47619,0,0,0.0,1,50.0,0.0,50.0,0.0
3.773993,486,0.486,55,27,28,431,0.886831,211,0.434156,220,0.452675,105,0.216049,53,0.109053,53,0.109053,211,0.434156,0,0,0.0,1,50.0,0.0,50.0,0.0
4.038647,531,0.517,60,27,33,471,0.887006,209,0.393597,262,0.493409,104,0.195857,52,0.097928,53,0.099812,209,0.393597,0,0,0.0,1,50.0,0.0,50.0,0.0
4.301043,575,0.567,65,27,38,510,0.886957,207,0.36,303,0.526957,102,0.177391,53,0.092174,52,0.090435,207,0.36,0,0,0.0,1,50.0,0.0,50.0,0.0
4.570193,622,0.618,70,27,43,552,0.88746,207,0.332797,345,0.554662,103,0.165595,51,0.081994,53,0.085209,207,0.332797,0,0,0.0,1,50.0,0.0,50.0,0.0
4.838912,667,0.65,75,27,48,592,0.887556,204,0.305847,388,0.581709,103,0.154423,50,0.074963,51,0.076462,204,0.305847,0,0,0.0,1,50.0,0.0,50.0,0.0
5.09776,713,0.7,80,27,53,633,0.887798,206,0.28892,427,0.598878,104,0.145863,51,0.071529,51,0.071529,206,0.28892,0,0,0.0,1,50.0,0.0,50.0,0.0
5.356466,758,0.75,85,27,58,673,0.887863,207,0.273087,466,0.614776,105,0.138522,51,0.067282,51,0.067282,207,0.273087,0,0,0.0,1,50.0,0.0,50.0,0.0
5.616534,803,0.8,90,27,63,713,0.88792,208,0.259029,505,0.628892,105,0.13076,52,0.064757,51,0.063512,208,0.259029,0,0,0.0,1,50.0,0.0,50.0,0.0
5.876769,849,0.836,95,27,68,754,0.888104,209,0.246172,545,0.641932,105,0.123675,53,0.062426,51,0.060071,209,0.246172,0,0,0.0,1,50.0,0.0,50.0,0.0
6.138212,894,0.886,100,27,73,794,0.888143,210,0.234899,584,0.653244,105,0.11745,52,0.058166,53,0.059284,210,0.234899,0,0,0.0,1,50.0,0.0,50.0,0.0
6.404113,940,0.935,105,27,78,835,0.888298,209,0.22234,626,0.665957,104,0.110638,52,0.055319,53,0.056383,209,0.22234,0,0,0.0,1,50.0,0.0,50.0,0.0
6.665559,987,0.969,110,27,83,877,0.888551,210,0.212766,667,0.675785,105,0.106383,53,0.053698,52,0.052685,210,0.212766,0,0,0.0,1,50.0,0.0,50.0,0.0
6.927566,1000,1.0,115,27,88,885,0.885,177,0.177,708,0.708,73,0.073,52,0.052,52,0.052,177,0.177,0,0,0.0,1,50.0,0.0,50.0,0.0
7.194385,1000,1.0,120,27,93,880,0.88,131,0.131,749,0.749,26,0.026,53,0.053,52,0.052,131,0.131,0,0,0.0,1,50.0,0.0,50.0,0.0
7.466354,1000,1.0,125,27,98,875,0.875,84,0.084,791,0.791,0,0.0,31,0.031,53,0.053,84,0.084,0,0,0.0,1,50.0,0.0,50.0,0.0
7.731721,1000,1.0,130,27,103,870,0.87,36,0.036,834,0.834,0,0.0,0,0.0,36,0.036,36,0.036,0,0,0.0,1,50.0,0.0,50.0,0.0
