t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.000392,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.412905,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
0.816787,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,8.0,0.0,8.0,0.0
1.075151,11,0.001,0,0,0,11,1.0,11,1.0,0,0.0,11,1.0,0,0.0,0,0.0,7,0.636364,7,4,0.363636,1,8.0,0.0,8.0,0.0
1.328211,55,0.05,0,0,0,55,1.0,55,1.0,0,0.0,55,1.0,0,0.0,0,0.0,49,0.890909,37,6,0.109091,1,8.0,0.0,8.0,0.0
1.580589,100,0.1,0,0,0,100,1.0,100,1.0,0,0.0,100,1.0,0,0.0,0,0.0,69,0.69,67,31,0.31,1,8.0,0.0,8.0,0.0
1.837759,146,0.136,69,69,0,77,0.527397,77,0.527397,0,0.0,77,0.527397,0,0.0,0,0.0,75,0.513699,27,2,0.013699,1,8.0,0.0,8.0,0.0
2.090133,191,0.187,69,69,0,122,0.638743,122,0.638743,0,0.0,107,0.560209,15,0.078534,0,0.0,97,0.507853,57,25,0.13089,1,8.0,0.0,8.0,0.0
2.347178,237,0.236,69,69,0,168,0.708861,168,0.708861,0,0.0,107,0.451477,53,0.223629,8,0.033755,94,0.396624,87,74,0.312236,1,8.0,0.0,8.0,0.0
2.601074,282,0.268,69,69,0,213,0.755319,213,0.755319,0,0.0,106,0.375887,54,0.191489,53,0.187943,169,0.599291,117,44,0.156028,1,8.0,0.0,8.0,0.0
2.86273,326,0.318,69,69,0,257,0.788344,211,0.647239,46,0.141104,104,0.319018,53,0.162577,54,0.165644,198,0.607362,148,13,0.039877,1,8.0,0.0,8.0,0.0
3.117985,371,0.368,69,69,0,302,0.814016,210,0.566038,92,0.247978,104,0.280323,53,0.142857,53,0.142857,110,0.296496,178,100,0.269542,1,8.0,0.0,8.0,0.0
3.372471,413,0.4,258,146,112,155,0.375303,155,0.375303,0,0.0,102,0.246973,52,0.125908,1,0.002421,82,0.198547,16,73,0.176755,1,8.0,0.0,8.0,0.0
