case_id,produced_at_epoch,deadline_at_epoch
0,1776662978.746342,1776662979.946342
1,1776662978.764178,1776662979.964178
2,1776662978.770909,1776662979.970909
3,1776662978.776785,1776662979.976785
4,1776662978.782854,1776662979.982854
5,1776662978.789184,1776662979.989184
6,1776662978.794931,1776662979.994931
7,1776662978.800641,1776662980.000641
8,1776662978.806853,1776662980.006853
9,1776662978.812743,1776662980.012743
10,1776662978.818535,1776662980.018535
11,1776662978.826640,1776662980.026640
12,1776662978.832776,1776662980.032776
13,1776662978.838819,1776662980.038819
14,1776662978.844412,1776662980.044412
15,1776662978.850219,1776662980.050219
16,1776662978.856418,1776662980.056418
17,1776662978.862001,1776662980.062001
18,1776662978.868667,1776662980.068667
19,1776662978.874507,1776662980.074507
20,1776662978.880127,1776662980.080127
21,1776662978.886031,1776662980.086031
22,1776662978.891717,1776662980.091717
23,1776662978.897442,1776662980.097442
24,1776662978.903212,1776662980.103212
25,1776662978.909803,1776662980.109803
26,1776662978.915523,1776662980.115523
27,1776662978.921210,1776662980.121210
28,1776662978.926878,1776662980.126878
29,1776662978.932580,1776662980.132581
30,1776662978.938166,1776662980.138166
31,1776662978.943604,1776662980.143604
32,1776662978.949194,1776662980.149194
33,1776662978.954703,1776662980.154703
34,1776662978.960114,1776662980.160114
35,1776662978.965669,1776662980.165669
36,1776662978.971425,1776662980.171425
37,1776662978.976936,1776662980.176936
38,1776662978.982548,1776662980.182548
39,1776662978.988135,1776662980.188135
40,1776662978.993568,1776662980.193568
41,1776662978.999176,1776662980.199176
42,1776662979.004703,1776662980.204703
43,1776662979.010323,1776662980.210323
44,1776662979.015901,1776662980.215901
45,1776662979.021446,1776662980.221446
46,1776662979.026826,1776662980.226826
47,1776662979.032335,1776662980.232335
48,1776662979.037835,1776662980.237835
49,1776662979.043323,1776662980.243323
50,1776662979.049244,1776662980.249244
51,1776662979.054823,1776662980.254823
52,1776662979.060313,1776662980.260313
53,1776662979.065885,1776662980.265885
54,1776662979.071487,1776662980.271487
55,1776662979.077000,1776662980.277000
56,1776662979.082609,1776662980.282609
57,1776662979.088280,1776662980.288280
58,1776662979.093895,1776662980.293895
59,1776662979.099623,1776662980.299623
60,1776662979.105189,1776662980.305189
61,1776662979.110676,1776662980.310676
62,1776662979.116264,1776662980.316264
63,1776662979.121712,1776662980.321712
64,1776662979.127114,1776662980.327114
65,1776662979.132735,1776662980.332735
66,1776662979.138253,1776662980.338253
67,1776662979.143744,1776662980.343744
68,1776662979.149686,1776662980.349686
69,1776662979.155315,1776662980.355315
70,1776662979.160806,1776662980.360806
71,1776662979.166456,1776662980.366456
72,1776662979.171929,1776662980.371929
73,1776662979.177402,1776662980.377402
74,1776662979.182941,1776662980.382941
75,1776662979.188597,1776662980.388597
76,1776662979.194152,1776662980.394152
77,1776662979.199771,1776662980.399771
78,1776662979.205204,1776662980.405204
79,1776662979.210657,1776662980.410657
80,1776662979.216280,1776662980.416280
81,1776662979.221851,1776662980.421851
82,1776662979.227315,1776662980.427315
83,1776662979.232968,1776662980.432968
84,1776662979.238638,1776662980.438638
85,1776662979.244102,1776662980.444102
86,1776662979.250026,1776662980.450026
87,1776662979.255599,1776662980.455599
88,1776662979.261107,1776662980.461107
89,1776662979.266852,1776662980.466852
90,1776662979.272452,1776662980.472452
91,1776662979.278042,1776662980.478042
92,1776662979.283653,1776662980.483653
93,1776662979.289306,1776662980.489306
94,1776662979.294976,1776662980.494976
95,1776662979.300586,1776662980.500586
96,1776662979.306096,1776662980.506096
97,1776662979.311589,1776662980.511589
98,1776662979.317244,1776662980.517244
99,1776662979.322765,1776662980.522765
100,1776662979.328467,1776662980.528467
101,1776662979.334069,1776662980.534069
102,1776662979.339632,1776662980.539632
103,1776662979.345043,1776662980.545043
104,1776662979.350595,1776662980.550596
105,1776662979.356222,1776662980.556222
106,1776662979.361611,1776662980.561611
107,1776662979.367241,1776662980.567241
108,1776662979.372694,1776662980.572695
109,1776662979.378651,1776662980.578651
110,1776662979.384890,1776662980.584890
111,1776662979.390445,1776662980.590445
112,1776662979.395915,1776662980.595915
113,1776662979.401589,1776662980.601589
114,1776662979.407187,1776662980.607187
115,1776662979.412669,1776662980.612669
116,1776662979.418253,1776662980.618253
