t_sec,produced_total,produced_progress_fraction,attained_total,completed_in_time_total,expired_total,unresolved_cases,unresolved_share,salvageable_unsettled_cases,salvageable_unsettled_share,doomed_unsettled_cases,doomed_unsettled_share,comfortable_slack_cases,comfortable_slack_share,warning_slack_cases,warning_slack_share,critical_slack_cases,critical_slack_share,active_settlement_cases,active_settlement_share,pending_cases,retained_backlog_cases,retained_backlog_share,disturbance_active,configured_delay_ms,configured_ramp_seconds,effective_delay_ms_current,consumer_pause_configured_seconds
0.083344,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.43499,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
0.736505,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.007961,1,0.001,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
1.262025,45,0.037,6,6,0,39,0.866667,39,0.866667,0,0.0,39,0.866667,0,0.0,0,0.0,39,0.866667,0,0,0.0,1,50.0,0.0,50.0,0.0
1.517784,88,0.085,11,11,0,77,0.875,77,0.875,0,0.0,77,0.875,0,0.0,0,0.0,77,0.875,0,0,0.0,1,50.0,0.0,50.0,0.0
1.771755,134,0.118,16,16,0,118,0.880597,118,0.880597,0,0.0,105,0.783582,13,0.097015,0,0.0,118,0.880597,0,0,0.0,1,50.0,0.0,50.0,0.0
2.025699,179,0.168,21,21,0,158,0.882682,158,0.882682,0,0.0,106,0.592179,52,0.290503,0,0.0,158,0.882682,0,0,0.0,1,50.0,0.0,50.0,0.0
2.280443,224,0.218,26,26,0,198,0.883929,198,0.883929,0,0.0,107,0.477679,52,0.232143,39,0.174107,198,0.883929,0,0,0.0,1,50.0,0.0,50.0,0.0
2.5365,270,0.268,31,27,4,239,0.885185,213,0.788889,26,0.096296,107,0.396296,53,0.196296,53,0.196296,213,0.788889,0,0,0.0,1,50.0,0.0,50.0,0.0
2.791642,315,0.3,36,27,9,279,0.885714,213,0.67619,66,0.209524,107,0.339683,53,0.168254,53,0.168254,213,0.67619,0,0,0.0,1,50.0,0.0,50.0,0.0
3.047772,360,0.35,41,27,14,319,0.886111,213,0.591667,106,0.294444,106,0.294444,54,0.15,53,0.147222,213,0.591667,0,0,0.0,1,50.0,0.0,50.0,0.0
3.304645,406,0.4,46,27,19,360,0.8867,213,0.524631,147,0.362069,106,0.261084,54,0.133005,53,0.130542,213,0.524631,0,0,0.0,1,50.0,0.0,50.0,0.0
3.561041,450,0.45,51,27,24,399,0.886667,211,0.468889,188,0.417778,105,0.233333,53,0.117778,53,0.117778,211,0.468889,0,0,0.0,1,50.0,0.0,50.0,0.0
3.821496,493,0.484,56,27,29,437,0.88641,209,0.423935,228,0.462475,103,0.208925,53,0.107505,53,0.107505,209,0.423935,0,0,0.0,1,50.0,0.0,50.0,0.0
4.07803,539,0.536,61,27,34,478,0.886827,209,0.387755,269,0.499072,103,0.191095,53,0.09833,53,0.09833,209,0.387755,0,0,0.0,1,50.0,0.0,50.0,0.0
4.338064,585,0.568,66,27,39,519,0.887179,209,0.357265,310,0.529915,106,0.181197,50,0.08547,53,0.090598,209,0.357265,0,0,0.0,1,50.0,0.0,50.0,0.0
4.594877,630,0.618,71,27,44,559,0.887302,209,0.331746,350,0.555556,107,0.169841,52,0.08254,50,0.079365,209,0.331746,0,0,0.0,1,50.0,0.0,50.0,0.0
4.851997,676,0.668,76,27,49,600,0.887574,211,0.31213,389,0.575444,106,0.156805,53,0.078402,52,0.076923,211,0.31213,0,0,0.0,1,50.0,0.0,50.0,0.0
5.109735,721,0.718,81,27,54,640,0.887656,213,0.295423,427,0.592233,107,0.148405,53,0.073509,53,0.073509,213,0.295423,0,0,0.0,1,50.0,0.0,50.0,0.0
5.37011,767,0.75,86,27,59,681,0.887875,212,0.276402,469,0.611473,105,0.136897,54,0.070404,53,0.0691,212,0.276402,0,0,0.0,1,50.0,0.0,50.0,0.0
5.628565,813,0.8,91,27,64,722,0.888069,212,0.260763,510,0.627306,105,0.129151,54,0.066421,53,0.065191,212,0.260763,0,0,0.0,1,50.0,0.0,50.0,0.0
5.886739,858,0.85,96,27,69,762,0.888112,212,0.247086,550,0.641026,107,0.124709,52,0.060606,53,0.061772,212,0.247086,0,0,0.0,1,50.0,0.0,50.0,0.0
6.145091,904,0.9,101,27,74,803,0.888274,212,0.234513,591,0.653761,107,0.118363,53,0.058628,52,0.057522,212,0.234513,0,0,0.0,1,50.0,0.0,50.0,0.0
6.404968,950,0.95,106,27,79,844,0.888421,213,0.224211,631,0.664211,107,0.112632,53,0.055789,53,0.055789,213,0.224211,0,0,0.0,1,50.0,0.0,50.0,0.0
6.665132,997,0.986,111,27,84,886,0.888666,213,0.213641,673,0.675025,107,0.107322,53,0.053159,53,0.053159,213,0.213641,0,0,0.0,1,50.0,0.0,50.0,0.0
6.928313,1000,1.0,116,27,89,884,0.884,169,0.169,715,0.715,63,0.063,53,0.053,53,0.053,169,0.169,0,0,0.0,1,50.0,0.0,50.0,0.0
7.200085,1000,1.0,121,27,94,879,0.879,121,0.121,758,0.758,14,0.014,54,0.054,53,0.053,121,0.121,0,0,0.0,1,50.0,0.0,50.0,0.0
7.47013,1000,1.0,126,27,99,874,0.874,73,0.073,801,0.801,0,0.0,20,0.02,53,0.053,73,0.073,0,0,0.0,1,50.0,0.0,50.0,0.0
7.731072,1000,1.0,131,27,104,869,0.869,27,0.027,842,0.842,0,0.0,0,0.0,27,0.027,27,0.027,0,0,0.0,1,50.0,0.0,50.0,0.0
7.993001,1000,1.0,136,27,109,864,0.864,0,0.0,864,0.864,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,50.0,0.0,50.0,0.0
8.250746,1000,1.0,995,27,968,5,0.005,0,0.0,5,0.005,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
8.559067,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
8.868687,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
9.179444,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
9.488605,1000,1.0,1000,27,973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,50.0,0.0,50.0,0.0
